iso,Country,Population,Under-nourishment (%),HDI,Peace_index,Vegetables disponibility (kg/cap/year),Enough veg intake (> 91.25 kg/cap/year),Production,Exportations,Importations,Customs duration (h),Customs tax (%),Distance (km),Gdp/cap,"Population evolution (4y, %)",Trade balance (exp-imp),Self-sufficiency (prod-dispo),"Market growth (2y, %)"
FIN,Finland,5413971,2.5,0.915,1.348,138.02,1,742000000,36000000,269000000,36.0,2.28,2151.814,40873.0953326066,1.9016321529595062,-233000000,-0.9671786974847123,12.083333333333334
FRA,France,65662240,2.5,0.882,1.71,161.42000000000002,1,28264000000,11454000000,5896000000,0.0,2.28,408.9603,37677.7267932587,2.003294599770075,5558000000,269.0252604723811,5.229341424237016
RUS,Russian Federation,143201721,2.5,0.811,2.938,223.26999999999998,1,56176000000,3057000000,3489000000,72.0,8.28,3350.928,24303.47265625,0.3216656512735251,-432000000,169.01578824132986,-13.574436462719842
GAB,Gabon,1836705,12.8,0.679,1.972,197.87,1,600000000,0,28000000,96.0,18.58,5254.834,14628.6158794216,15.274936861761779,-28000000,128.80194786315712,12.0
GMB,"Gambia, The",2061014,9.1,0.467,1.961,43.730000000000004,0,57000000,3000000,27000000,109.3333,15.58,4129.963,2033.28100144189,13.62537913278104,-24000000,-16.073710426033013,-28.947368421052634
GHA,Ghana,26858762,6.4,0.592,1.807,448.33,1,24448000000,26000000,318000000,108.0,12.88,4505.975,4877.5822138332,10.682642211679276,-292000000,461.91299630787154,122.37762237762237
GRC,Greece,11045011,2.5,0.866,1.976,306.6,1,6861000000,644000000,718000000,24.0,2.28,1928.061,24911.119631324,-0.29714513489782707,-74000000,314.58543838480557,-17.84897025171625
GTM,Guatemala,14781942,16.8,0.616,2.287,154.54,1,4173000000,973000000,894000000,36.0,3.86,9111.4,7204.73293807874,7.736452361824579,79000000,127.76390837685605,8.75912408759124
GNB,Guinea-Bissau,1652717,17.0689711874508,0.456,2.105,67.66999999999999,0,115000000,0,9000000,118.0,13.36,4254.593,1316.16757045201,11.325601211108445,-9000000,1.9123906936275432,50.0
GUY,Guyana,743966,8.0,0.669,1.937,108.95,1,65000000,2000000,80000000,72.0,9.74,7310.159,10640.67256082,-1.3461622347562063,-78000000,-21.58041590610324,25.0
GEO,Georgia,3728874,7.8,0.773,2.541,141.34,1,765000000,31000000,131000000,6.0,1.32,3263.443,9826.05275341086,-3.097671131596168,-100000000,63.81576552063706,33.6734693877551
HTI,Haiti,10108539,44.7,0.517,2.179,144.63,1,1742000000,0,82000000,27.75,2.87,7416.732,2801.3504022268,5.6607775156870535,-82000000,27.699552272588562,-45.33333333333333
HND,Honduras,8792367,13.4,0.599,2.339,140.61,1,1450000000,338000000,462000000,108.0,6.38,8850.727,3963.01577747711,8.714661007901862,-124000000,24.305772965345938,2.666666666666667
HUN,Hungary,9920362,2.5,0.831,1.476,134.64000000000001,1,6724000000,5040000000,455000000,0.0,2.28,1264.663,23275.2318574574,-1.171724122842783,4585000000,543.1578464898761,1.7897091722595078
IND,India,1274487215,14.9,0.598,2.549,132.95,1,205852000000,7481000000,3899000000,109.2553,10.71,7073.011,4827.94597280073,5.6949546502257204,3582000000,28.567508828050507,65.07197290431837
IDN,Indonesia,250222695,9.3,0.678,1.913,172.76999999999998,1,58050000000,512000000,6613000000,62.56737,5.43,11576.7,9645.14919678524,5.231304397350864,-6101000000,59.22334496816927,56.5207100591716
IRN,"Iran, Islamic Rep.",77324451,6.0,0.768,2.324,273.69,1,26250000000,1459000000,4715000000,107.0769,20.92,4250.649,16757.1920745738,5.539393306511399,-3256000000,65.78864692889965,-21.206550802139038
IRL,Ireland,4599533,2.5,0.903,1.328,183.78,1,482000000,85000000,941000000,24.0,2.28,1024.208,46361.463694173,2.500351220816278,-856000000,-78.98675251161367,13.647342995169081
ISL,Iceland,320716,2.5,0.921,1.113,99.1,1,18000000,0,39000000,36.0,2.6,2468.378,42004.4476110597,1.05980755281385,-39000000,-42.97557839334488,-11.363636363636363
ISR,Israel,7910500,2.5,0.898,2.842,230.16,1,2458000000,643000000,1479000000,36.0,1.89,3169.53,31846.3558349163,8.380106126655617,-836000000,80.56624992099111,6.941431670281996
ITA,Italy,59539717,2.5,0.883,1.69,177.03,1,23309000000,6050000000,5815000000,0.0,2.28,891.5286,36486.2967870302,1.220066083362096,235000000,214.45657693485512,4.718170358364848
JAM,Jamaica,2759817,9.7,0.713,2.222,166.05,1,501000000,12000000,208000000,57.71429,11.14,7816.019,8431.37511701029,1.7934112018231756,-196000000,15.483775609034922,-17.131474103585656
JPN,Japan,127629000,2.5,0.905,1.326,137.07999999999998,1,14486000000,13000000,18457000000,22.6,3.8,9803.116,37605.9742614539,-0.3390598510949133,-18444000000,-23.579149879729513,-4.526174218911649
JOR,Jordan,7211863,6.3,0.721,1.905,134.85,1,1736000000,800000000,882000000,55.05714,11.33,3248.377,10308.0439405216,8.944061882236957,-82000000,105.86450053890374,13.65979381443299
KAZ,Kazakhstan,16792090,2.5,0.783,2.151,297.75,1,8476000000,110000000,529000000,133.0,7.49,5005.409,22032.1745436853,6.556054071145592,-419000000,207.01146804834895,25.059101654846334
KEN,Kenya,43725806,19.8,0.552,2.252,234.28,1,11495000000,94000000,494000000,28.0,12.05,6300.084,2870.68026078071,11.932948711002004,-400000000,28.60823583949488,34.60490463215259
KGZ,Kyrgyz Republic,5607200,6.3,0.675,2.359,266.76,1,3005000000,231000000,16000000,27.0,3.31,5490.014,3618.14972576533,5.476045858325109,215000000,269.15810529319447,6.666666666666667
KWT,Kuwait,3394663,2.5,0.826,1.792,183.52,1,366000000,2000000,410000000,98.4,4.25,4330.284,81564.6333043905,29.66898824742128,-408000000,-75.70370129818484,23.123123123123122
LSO,Lesotho,2054718,14.8,0.486,1.864,248.84,1,198000000,0,348000000,4.0,9.26,8824.5,2264.28361356402,3.0100858850546897,-348000000,-152.47641141996127,16.0
LVA,Latvia,2034319,2.5,0.833,1.774,226.51,1,711000000,89000000,229000000,24.0,2.28,1854.7,21290.4595879,-6.499176258052787,-140000000,122.99270827731539,20.526315789473685
LBN,Lebanon,5178337,4.6,0.762,2.459,202.23,1,1181000000,203000000,682000000,96.0,7.72,3090.419,15840.8957793519,6.0446506243336255,-479000000,25.835496702899036,0.7385524372230428
LBY,Libya,5869870,8.19049534143994,0.726,2.83,200.1,1,1300000000,0,842000000,72.0,4.84,1989.087,29393.2769424583,-5.879770260892869,-842000000,21.36998144763001,-19.038461538461537
LBR,Liberia,4331740,36.2,0.47,2.131,153.82,1,682000000,0,27000000,193.0,9.86,4680.772,1149.99361619166,15.080985702252296,-27000000,3.6225057828955585,145.45454545454547
LTU,Lithuania,2987773,2.5,0.851,1.741,208.95000000000002,1,1046000000,339000000,475000000,9.0,2.28,1756.137,24703.6858202502,-6.513118273979403,-136000000,141.14353120200226,49.37106918238994
MKD,North Macedonia,2061044,3.7,0.743,1.9965,285.24,1,1028000000,199000000,109000000,8.5,3.31,1590.455,11909.7638039301,0.6922237136290168,90000000,213.5363482972707,25.287356321839084
MDG,Madagascar,22966240,29.4,0.496,2.124,214.82999999999998,1,5963000000,44000000,25000000,93.81818,10.96,8581.841,1489.63149803208,12.309391066219561,19000000,44.811978835020454,31.57894736842105
MYS,Malaysia,29660212,3.3,0.78,1.485,94.08,1,1500000000,350000000,4964000000,48.0,6.6,10553.12,22527.0010497572,7.367014259685041,-4614000000,-43.507198969447685,5.169491525423728
MWI,Malawi,15581251,14.0,0.47,1.894,415.43,1,13422000000,63000000,6000000,85.11765,11.51,7492.123,1449.69579828612,12.536272375390158,57000000,445.98992064693647,-66.66666666666666
MLI,Mali,16514687,3.9,0.407,2.132,165.46,1,3909000000,3000000,44000000,55.22222,12.29,3861.778,1706.67910207368,13.944906409471205,-41000000,71.23840064180447,91.30434782608695
MAR,Morocco,33352169,4.4,0.624,1.867,226.13,1,7879000000,834000000,2148000000,19.0,4.83,1705.621,6690.431640625,5.498021892678725,-1314000000,10.106509835387328,4.1707080504364695
MUS,Mauritius,1255882,4.9,0.775,1.487,105.11,1,93000000,1000000,123000000,48.0,2.76,9238.776,17191.910088786,0.9487508369432814,-122000000,-31.05845694101835,-4.651162790697675
MRT,Mauritania,3636113,7.9,0.523,2.301,56.97,0,86000000,0,156000000,72.0,9.36,3585.317,4344.63216806053,12.772347493648342,-156000000,-33.318369811389246,87.95180722891565
MEX,Mexico,115755909,4.6,0.76,2.445,198.26999999999998,1,38920000000,7016000000,10730000000,20.38889,6.82,9276.133,17388.0352137034,5.605958757937328,-3714000000,137.95473648407875,20.99684258006315
MNG,Mongolia,2792349,12.5,0.718,1.884,111.6,1,323000000,0,78000000,134.0,4.94,7128.626,10346.0148826966,6.081493128567497,-78000000,4.07321993060323,16.417910447761194
MNE,Montenegro,620601,2.5,0.812,2.006,113.81,1,54000000,4000000,59000000,7.606061,2.63,2077.5,13857.0251152577,0.5897300588593464,-55000000,-26.797571724828032,9.25925925925926
MOZ,Mozambique,24487611,21.0,0.413,1.796,332.17,1,9021000000,40000000,183000000,78.0,8.76,8198.455,1051.38291141076,12.415302206295497,-143000000,36.22036686755598,27.972027972027973
MMR,Myanmar,50218185,7.1,0.531,2.525,121.49000000000001,1,12636000000,1381000000,5000000,144.0,4.77,8799.023,3631.57533256391,3.0729262424754076,1376000000,130.1319970912927,-16.666666666666664
NAM,Namibia,2167470,23.5,0.601,1.804,102.86,1,183000000,30000000,167000000,120.0,6.5,7775.102,9458.79117285252,6.409073463876565,-137000000,-18.42976567149718,351.35135135135135
NIC,Nicaragua,6030607,19.0,0.629,2.006,124.60000000000001,1,1139000000,92000000,200000000,60.0,4.3,8964.235,4392.64659610064,6.11441593892985,-108000000,64.26987661441045,2.0408163265306123
NER,Niger,17954407,17.0689711874508,0.354,2.241,121.64999999999999,1,2928000000,121000000,124000000,48.0,13.13,3647.055,1148.39534272563,16.775763895960182,-3000000,41.42973858451579,39.325842696629216
NGA,Nigeria,170075932,9.1,0.499,2.801,371.14,1,115084000000,11000000,478000000,135.4286,11.16,4320.865,4899.52919648108,11.931313916430945,-467000000,305.5224686201925,40.588235294117645
NOR,Norway,5018573,2.5,0.946,1.48,131.42000000000002,1,495000000,3000000,470000000,2.0,4.23,1614.931,65354.7792483883,5.316476232562416,-467000000,-32.78638442840227,3.070175438596491
NZL,New Zealand,4408100,2.5,0.924,1.239,187.17,1,1803000000,561000000,137000000,37.0,3.0,18894.29,32988.6097597613,3.511056394715659,424000000,221.84975907987567,-7.4324324324324325
NPL,Nepal,27330694,7.7,0.561,2.001,246.67,1,8427000000,45000000,443000000,37.5,12.85,7226.911,2474.08354992619,1.6813498564685365,-398000000,61.66465114350919,13.881748071979436
OMN,Oman,3535579,6.6,0.802,1.887,138.61,1,305000000,82000000,380000000,77.4,3.41,5495.837,50308.4628218068,33.94677054150516,-298000000,-52.34407297644886,15.151515151515152
UGA,Uganda,34273295,17.0689711874508,0.504,2.121,238.6,1,9708000000,276000000,78000000,84.75,12.23,5867.333,2030.65095782,12.701511626604079,198000000,44.652602354106904,290.0
UZB,Uzbekistan,29774500,2.5,0.687,2.219,315.37,1,11619000000,163000000,40000000,111.6805,12.25,5147.519,6061.94715388358,9.199419383653415,123000000,74.86325328720886,81.81818181818183
PAK,Pakistan,202205861,14.7,0.513,2.833,59.18,0,13562000000,1004000000,1095000000,78.85714,14.14,6070.6,4189.26856322137,8.945416434544303,-91000000,7.890261628074178,36.024844720496894
PAN,Panama,3754862,8.4,0.785,1.899,78.97999999999999,0,299000000,52000000,438000000,24.0,7.28,8779.016,18757.9647816836,7.56454542964331,-386000000,0.6500902669658757,-5.399568034557236
PNG,Papua New Guinea,8026545,24.0,0.513,2.076,195.45,1,1680000000,0,11000000,42.0,4.71,14488.95,3046.78367144486,12.83844136148969,-11000000,13.855498193805687,57.14285714285714
PRY,Paraguay,5923322,7.2,0.702,1.973,263.51,1,5202000000,2681000000,84000000,144.0,8.34,10023.99,10861.3602313031,4.9761499925315,2597000000,614.713402340781,-4.545454545454546
NLD,Netherlands,16754962,2.5,0.927,1.606,151.09,1,11766000000,12260000000,9201000000,0.0,2.28,660.9895,47272.1030187972,1.8885040962791644,3059000000,551.1497305347514,26.64831383344804
PHL,Philippines,98032317,12.1,0.685,2.415,99.96000000000001,1,16770000000,25000000,1006000000,42.46154,3.9,10992.87,6244.17792430349,7.57021746103792,-981000000,71.10603733542277,5.6722689075630255
POL,Poland,38063164,2.5,0.852,1.524,230.06,1,19317000000,3550000000,1679000000,0.0,2.28,1352.006,23589.147574329,-0.1642027294457374,1871000000,277.43853585477024,6.3331222292590255
PRT,Portugal,10514844,2.5,0.836,1.47,221.48000000000002,1,3567000000,1189000000,2722000000,0.0,2.28,1339.212,26438.0163019973,-0.4110134493487789,-1533000000,117.75470476594802,17.835497835497836
PER,Peru,29749589,6.7,0.742,1.995,217.66,1,10958000000,628000000,1981000000,48.0,3.12,10147.58,10679.7977510315,3.2985707501090804,-1353000000,150.6812231342087,-1.540755467196819
ROU,Romania,20058035,2.5,0.805,1.627,303.42,1,12022000000,2415000000,1290000000,0.375,2.28,1758.84,19799.3877870591,-2.297756134636327,1125000000,295.9408047847159,25.9765625
GBR,United Kingdom,63700215,2.5,0.909,1.609,183.17,1,7419000000,852000000,6346000000,24.0,2.51,749.6503,38514.0261691783,3.087318916071587,-5494000000,-66.70257520402403,15.214233841684822
RWA,Rwanda,10840334,34.5,0.506,2.25,404.71,1,6045000000,42000000,154000000,97.33333,10.77,6026.371,1448.82372657551,11.113297591725779,-112000000,152.92964468253473,-12.5
CAF,Central African Republic,4773306,33.0,0.388,2.872,295.59000000000003,1,1434000000,0,10000000,141.4,18.52,4881.038,1024.24756278492,6.995044530208529,-10000000,4.830714699623229,-37.5
KOR,"Korea, Rep.",50199853,2.5,0.897,1.734,225.39,1,11195000000,190000000,10102000000,13.375,10.18,9225.815,33557.1287196434,2.352217391806257,-9912000000,-2.3813788392965876,1.2630312750601442
MDA,Moldova,2860324,2.74563893189801,0.741,1.927,218.32,1,1942000000,99000000,76000000,3.0,4.55,1973.171,7360.93301790948,-0.29603739903190307,23000000,460.6240636794992,-15.555555555555555
DOM,Dominican Republic,10030882,9.8,0.718,2.068,91.95,1,1004000000,78000000,1096000000,16.0,9.28,7237.327,11781.8868715091,5.402285378559032,-1018000000,8.140899284828592,-5.43572044866264
COD,"Congo, Dem. Rep.",70997870,35.1,0.44,3.073,483.66,1,36590000000,2000000,97000000,347.0385,11.87,6036.588,650.921589568873,14.510250239254244,-95000000,31.70757370326743,-62.69230769230769
LAO,Lao PDR,6508803,11.3,0.572,1.662,206.08999999999997,1,3356000000,207000000,17000000,13.0,9.25,9356.402,4793.83289949539,6.1731587056398665,190000000,309.51939853303287,30.76923076923077
TZA,Tanzania,47786137,23.2,0.504,1.873,277.26,1,19256000000,556000000,103000000,96.0,13.22,6761.231,2067.2216796875,11.782516159014982,453000000,125.70205571084352,145.23809523809524
SRB,Serbia,7199077,2.6,0.78,1.92,160.18,1,5274000000,2350000000,124000000,3.666667,4.02,1429.045,13926.9374697721,-2.047597133350466,2226000000,572.4139144698688,4.201680672268908
SLE,Sierra Leone,6788587,24.3,0.447,1.855,249.67000000000002,1,4267000000,0,25000000,54.85714,12.88,4514.964,1389.8374102823,11.747901177320777,-25000000,378.88495554524087,66.66666666666666
SVK,Slovak Republic,5407579,5.6,0.845,1.59,97.57,1,1637000000,476000000,454000000,0.0,2.28,1247.716,26888.3480996682,0.5274045318908009,22000000,205.15327043211022,-22.525597269624573
SVN,Slovenia,2057159,2.5,0.891,1.33,153.35999999999999,1,429000000,241000000,441000000,0.0,2.28,946.8857,29042.8202729641,1.7760571461982972,-200000000,55.180030206707414,-10.909090909090908
LKA,Sri Lanka,20425000,8.1,0.751,2.145,79.85,0,1448000000,39000000,531000000,43.0,9.94,8431.747,10618.568720863,2.222633918158835,-492000000,-8.95648714810281,-8.290155440414509
CHE,Switzerland,7996861,2.5,0.945,1.349,145.54000000000002,1,1044000000,10000000,550000000,1.0,4.53,473.7304,59933.5986829168,4.624295981640862,-540000000,-14.988774963076168,-2.9982363315696645
SWE,Sweden,9519374,2.5,0.911,1.419,145.51,1,1259000000,119000000,853000000,1.83,2.28,1616.322,45432.4319692761,3.2764974379356917,-734000000,-13.253404135608065,4.406364749082008
SEN,Senegal,13231833,11.9,0.49,1.994,99.42,1,1203000000,65000000,448000000,61.45455,13.13,4034.425,2774.64702355756,11.751291890283435,-383000000,-8.502891236610978,19.786096256684495
TJK,Tajikistan,7956382,4.3,0.643,2.124,213.02,1,3106000000,74000000,57000000,144.3333,4.85,5320.022,2722.16700558849,8.788545308678952,17000000,177.358440854147,26.666666666666668
TCD,Chad,12754906,25.4,0.381,2.671,94.95,1,1916000000,0,23000000,106.0,17.41,4144.735,1734.84341356324,15.446083651636883,-23000000,55.26670877072711,-8.0
CZE,Czechia,10510785,2.5,0.874,1.432,137.66,1,1849000000,784000000,998000000,0.0,2.28,1036.729,29254.7312685144,1.2252073731108044,-214000000,38.25454872304971,0.3015075376884422
THA,Thailand,69157023,8.8,0.746,2.303,64.43,0,38537000000,22125000000,3028000000,51.0,11.25,9475.635,14586.9066203666,2.736604564094195,19097000000,492.8091396893993,134.36532507739938
TLS,Timor-Leste,1137676,28.3,0.635,1.769,145.6,1,140000000,0,9000000,96.0,2.5,13175.21,2335.90906104827,9.280314549688923,-9000000,-22.542117087817616,12.5
TGO,Togo,6926635,19.4,0.491,1.9755,298.85,1,2969000000,46000000,32000000,74.5,13.14,4402.306,1613.2108698157,11.643632771490278,14000000,129.7852608445515,45.45454545454545
TTO,Trinidad and Tobago,1430377,6.7,0.8,2.082,83.58,0,28000000,8000000,197000000,60.0,11.47,7232.798,29755.4068669122,2.713196486867635,-189000000,-64.0047411696357,35.86206896551724
TUN,Tunisia,11174383,3.0,0.724,1.955,283.39,1,3734000000,202000000,936000000,12.0,15.57,1352.583,10416.9464392854,4.669041184190193,-734000000,50.76715212195609,-4.39223697650664
TKM,Turkmenistan,5458682,4.3,0.727,2.242,171.31,1,1198000000,3000000,31000000,66.3368609090909,5.35,4587.559,11635.7946217689,7.136449047482395,-28000000,48.15689695424646,-63.95348837209303
TUR,Turkiye,75277439,2.5,0.769,2.344,316.36,1,38644000000,2053000000,1199000000,9.75,2.42,2477.965,20599.6483832521,5.61483823445499,854000000,196.99433980425397,46.577017114914426
UKR,Ukraine,45593342,2.5,0.773,1.953,340.14,1,56053000000,16236000000,280000000,6.0,4.16,2275.21,9705.3583984375,-1.4294909056468317,15956000000,889.2719610709827,-15.407854984894259
URY,Uruguay,3371133,2.5,0.798,1.628,135.76,1,923000000,205000000,120000000,96.0,9.76,10775.98,18234.6490811926,1.0516873051575548,85000000,138.03518992576085,22.448979591836736
VEN,"Venezuela, RB",29470426,2.5,0.767,2.278,127.4,1,4268000000,2000000,2700000000,288.0,11.84,7745.798,17402.2756586571,5.58251620330348,-2698000000,17.423152539430532,18.995152049360954
VNM,Vietnam,89301326,9.2,0.672,1.641,169.1,1,30619000000,10322000000,1728000000,60.4,7.12,9888.428,6364.97802344032,4.369969142756195,8594000000,173.77284827103242,-13.34002006018054
YEM,"Yemen, Rep.",26223391,33.3,0.512,2.601,60.36,0,1324000000,157000000,689000000,61.3087891666667,5.24,5251.157,3258.19267772303,12.783526454784122,-532000000,-9.870724985948613,33.26885880077369
ZMB,Zambia,14744658,17.0689711874508,0.548,1.83,224.76,1,4605000000,740000000,21000000,78.0,11.12,7236.737,3357.73837143394,15.25303068285439,719000000,87.55650133899343,16.666666666666664
ZWE,Zimbabwe,13265331,17.0689711874508,0.557,2.538,128.42000000000002,1,1641000000,4000000,502000000,88.33333,17.47,7771.569,2349.02820425543,5.742581382632504,-498000000,-4.71407815002884,39.44444444444444
