iso,Country,Population,Under-nourishment (%),HDI,Peace_index,Vegetables disponibility (kg/cap/year),Enough veg intake (> 91.25 kg/cap/year),Production,Exportations,Importations,Customs duration (h),Customs tax (%),Distance (km),Gdp/cap,"Population evolution (4y, %)",Trade balance (exp-imp),Self-sufficiency (prod-dispo),"Market growth (2y, %)"
BGD,Bangladesh,157830000,14.0,0.602,2.088,91.12,0,17491000000,94000000,2004000000,168.0,11.97,7943.799,4216.71973916456,5.072194943373157,-1910000000,19.70177025913958,5.69620253164557
BEL,Belgium,11274196,2.5,0.924,1.414,198.81,1,6175000000,6608000000,5690000000,0.0,2.73,526.3351,46200.904454307,2.1374013160040386,918000000,348.9008966351126,1.9896038716615883
BOL,Bolivia,11090085,14.3,0.69,2.071,154.12,1,2869000000,127000000,114000000,48.0,10.05,9905.798,6992.12758132485,6.673937881038983,13000000,104.57955009361967,37.34939759036144
BIH,Bosnia and Herzegovina,3524324,2.5,0.761,1.936,388.95,1,1931000000,67000000,401000000,5.210526,2.49,1226.467,11687.2902857796,-5.845837534349485,-334000000,158.95649213863425,16.909620991253643
BWA,Botswana,2305171,19.6,0.702,1.663,133.24,1,79000000,9000000,288000000,8.0,7.61,8140.749,13420.506600771,8.0192611468311,-279000000,-98.96922355868611,3.225806451612903
BRA,Brazil,205188205,2.5,0.753,2.204,152.02,1,127575000000,29721000000,1509000000,49.04348,13.66,8681.18,14692.6323066956,3.5335127929920858,28212000000,469.72626460619415,-45.991410164638516
BGR,Bulgaria,7177991,3.4,0.809,1.665,131.91,1,3347000000,1327000000,443000000,4.4,2.73,1802.135,18392.1612374798,-2.318037518194615,884000000,334.3764581468547,34.24242424242424
BFA,Burkina Faso,18718019,12.0,0.418,1.892,114.7,1,2542000000,110000000,86000000,74.5,10.43,3882.356,1657.91610692212,12.741145977229781,24000000,21.104969532299336,40.98360655737705
BLR,Belarus,9461076,2.5,0.812,2.244,318.56,1,8384000000,958000000,671000000,7.346154,6.02,1948.569,18095.6651782737,-0.005992616715722629,287000000,567.5971347698719,79.41176470588235
BEN,Benin,10932783,7.3,0.529,1.971,379.45000000000005,1,8192000000,0,49000000,78.0,10.91,4342.712,2792.60964526702,12.403412163620997,-49000000,369.85600927504004,58.06451612903226
KHM,Cambodia,15417523,8.9,0.574,2.104,187.13,1,8649000000,653000000,29000000,48.0,8.04,9920.646,3411.57726730719,5.788696699610297,624000000,373.8550557706319,-9.375
CMR,Cameroon,23012646,5.4,0.56,2.312,314.04,1,11347000000,42000000,58000000,202.0,18.91,4622.562,3437.7898257802,12.537478226795187,-16000000,179.03671964362547,-40.20618556701031
CAN,Canada,35702908,2.5,0.926,1.311,202.97,1,28049000000,9659000000,4816000000,2.0,3.14,6454.269,44670.0805385838,3.9708989063501767,4843000000,582.6522804036018,9.50432014552069
CHL,Chile,17870124,3.1,0.846,1.633,141.55,1,4674000000,692000000,1835000000,60.0,1.17,11569.81,22691.4866247346,4.055946890026903,-1143000000,120.00386498717074,31.54121863799283
CHN,China,1379860000,2.5,0.733,2.183,432.12,1,1023074000000,14805000000,49714000000,25.93349,7.82,8742.565,12897.5022868649,2.589151955153583,-34909000000,309.31318887423356,24.024548448258656
CYP,Cyprus,1187280,2.5,0.871,1.962,131.97,1,206000000,74000000,291000000,18.0,2.73,2849.746,31922.80859375,3.6847887407583357,-217000000,41.535828448217785,30.493273542600896
COL,Colombia,47119728,6.5,0.754,2.725,153.22,1,8795000000,50000000,5218000000,112.0,5.0,8615.275,13378.6751471778,3.9966298894175294,-5168000000,33.43218101428769,27.57946210268949
COG,"Congo, Rep.",5064386,25.2,0.59,2.148,352.32,1,1824000000,0,64000000,276.0,12.91,5762.769,4448.91658612392,10.474419180946098,-64000000,7.842120343907425,72.97297297297297
CRI,Costa Rica,4895242,4.1,0.798,1.706,98.16,1,782000000,378000000,903000000,20.0,4.19,8994.296,16925.1794079777,4.600841979125311,-525000000,61.58695428744892,12.313432835820896
HRV,Croatia,4203604,2.5,0.843,1.642,125.10000000000001,1,3251000000,609000000,300000000,0.1285714,2.73,1073.417,23338.5776087439,-1.7992245052237736,309000000,648.2839819355011,38.88888888888889
CIV,Cote d'Ivoire,23596741,8.3,0.513,2.481,369.01,1,13583000000,54000000,304000000,238.7143,12.55,4587.869,4579.81476862528,9.432060063867063,-250000000,206.62033810474088,40.74074074074074
DNK,Denmark,5683483,2.5,0.936,1.16,155.68,1,2163000000,488000000,819000000,0.0,2.73,1195.8,49045.3391904109,2.026919318159787,-331000000,224.8964880443911,-4.656577415599535
DJI,Djibouti,1006259,14.2,0.493,2.177,126.37,1,39000000,5000000,107000000,72.0,18.92,5426.95,4144.97437037023,7.413234900102582,-102000000,-87.61258267503695,24.418604651162788
SLV,El Salvador,6231066,10.6,0.668,2.266,179.47,1,978000000,72000000,1123000000,38.0,3.83,9073.199,7712.37270522968,1.5269947985685677,-1051000000,-22.514512768762188,51.14401076716016
ESP,Spain,46444832,2.5,0.889,1.537,189.62,1,21652000000,8734000000,10062000000,0.0,2.73,958.838,34903.1274779473,-0.637243931388897,-1328000000,276.56749745935133,17.0
EST,Estonia,1315407,2.5,0.882,1.7,194.94,1,290000000,71000000,107000000,2.0,2.73,2049.779,29175.9259267894,-0.9064069987396786,-36000000,25.524084500082495,-0.9259259259259258
SWZ,Eswatini,1133936,12.8,0.575,2.028,112.71,1,109000000,2000000,140000000,2.722222,4.68,8628.108,8580.63999111553,2.5842002368435577,-138000000,-16.584645482637455,16.666666666666664
FIN,Finland,5479531,2.5,0.93,1.376,141.0,1,805000000,14000000,288000000,36.0,2.73,2151.814,42497.7049785783,1.6936598597843613,-274000000,5.910383388651326,0.6993006993006993
FRA,France,66548272,2.5,0.892,1.777,162.03,1,27128000000,12166000000,6024000000,0.0,2.73,408.9603,40849.9973780501,1.841050899611912,6142000000,245.61394303130814,-2.144249512670565
RUS,Russian Federation,144096870,2.5,0.824,3.148,229.23000000000002,1,66963000000,5005000000,3195000000,72.0,5.33,3350.928,24085.32421875,0.7945962402533144,1810000000,235.47822024100867,-15.02659574468085
GAB,Gabon,2028517,13.9,0.699,1.959,190.64,1,620000000,0,35000000,96.0,17.8,5254.834,14113.8276706617,14.443836389280676,-35000000,115.00200349319232,9.375
GMB,"Gambia, The",2253133,11.0,0.478,1.961,39.11,0,64000000,1000000,25000000,109.3333,15.6,4129.963,1913.41534731054,12.757455164917436,-24000000,-10.705107789908539,0.0
GHA,Ghana,28870939,7.7,0.607,1.789,445.2,1,27560000000,61000000,253000000,108.0,12.49,4505.975,5021.78868729592,10.169442112382074,-192000000,509.39312909774077,23.414634146341466
GRC,Greece,10820883,2.5,0.88,1.939,241.45,1,5734000000,671000000,1045000000,24.0,2.73,1928.061,26760.3633030256,-2.557573913999578,-374000000,288.451302878887,21.653084982537834
GTM,Guatemala,15567419,17.3,0.639,2.229,160.26,1,4527000000,1030000000,1172000000,36.0,3.33,9111.4,8194.44068126819,7.202444097602764,-142000000,130.5396502181897,34.09610983981693
GUY,Guyana,755031,6.8,0.684,2.095,294.87,1,280000000,2000000,56000000,72.0,9.82,7310.159,11382.2423763029,1.4512986576730311,-54000000,75.97570037521638,-1.7543859649122806
GEO,Georgia,3725276,8.1,0.79,2.137,127.0,1,591000000,25000000,204000000,6.0,0.43,3263.443,12089.1694050447,-0.8296416741271857,-179000000,31.645963413180652,29.11392405063291
HTI,Haiti,10563757,42.4,0.529,2.126,166.38,1,2136000000,0,112000000,27.75,5.97,7416.732,2934.78503963411,6.12242212219187,-112000000,35.820788980662854,13.131313131313133
HND,Honduras,9294505,14.5,0.613,2.275,119.33,1,1422000000,441000000,701000000,108.0,4.32,8850.727,4729.15332160905,7.793571333802802,-260000000,33.66362365182438,46.041666666666664
HUN,Hungary,9843028,2.5,0.838,1.5,144.86,1,8754000000,5030000000,536000000,0.0,2.73,1264.663,26806.5952452257,-1.2906390237117402,4494000000,744.5004691564425,18.8470066518847
IND,India,1322866505,14.5,0.629,2.564,136.0,1,218086000000,3952000000,5617000000,109.2553,9.75,7073.011,5412.33623872893,5.187994164452657,-1665000000,28.858660473832174,41.807624337288566
IDN,Indonesia,259091970,7.2,0.695,1.805,160.63,1,56168000000,579000000,7510000000,62.56737,5.37,11576.7,10219.1764136999,4.853212345298829,-6931000000,56.157884240488045,40.79490063742032
IRN,"Iran, Islamic Rep.",81790841,4.7,0.776,2.517,261.88,1,25762000000,2427000000,5504000000,107.0769,20.92,4250.649,13828.4385744264,7.136046617834666,-3077000000,53.094142398169026,35.80064150012336
IRL,Ireland,4701957,2.5,0.925,1.407,177.01999999999998,1,655000000,74000000,1484000000,24.0,2.73,1024.208,69028.7727189836,2.6609337295997193,-1410000000,-37.71630156124351,16.758457907159716
ISL,Iceland,330815,2.5,0.945,1.123,109.19,1,13000000,0,49000000,36.0,2.22,2468.378,49201.0640964553,3.699210692947645,-49000000,-69.89311201124495,16.666666666666664
ISR,Israel,8380100,2.5,0.909,2.721,218.81,1,2287000000,694000000,1870000000,36.0,4.03,3169.53,35469.9501969785,7.910324757269052,-1176000000,54.09843784680373,15.57478368355995
ITA,Italy,60730582,2.5,0.882,1.738,179.08999999999997,1,22536000000,6250000000,7232000000,0.0,2.73,891.5286,36899.3852092463,2.275421922490389,-982000000,191.99157468341076,0.29122174455692695
JAM,Jamaica,2794445,9.7,0.713,2.115,153.53,1,464000000,12000000,201000000,57.71429,9.7,7816.019,9095.91982375761,1.7579398791552885,-189000000,12.51370456387582,-10.267857142857142
JPN,Japan,127141000,2.5,0.918,1.315,131.41,1,13939000000,35000000,17885000000,22.6,3.52,9803.116,40898.80697396,-0.5413312681389,-17850000000,-21.775814332119452,0.9425443052263236
JOR,Jordan,9494246,6.3,0.718,2.001,146.43,1,2082000000,789000000,971000000,55.05714,5.87,3248.377,9237.71819777958,33.53407463874723,-182000000,72.86071566083288,9.841628959276019
KAZ,Kazakhstan,17542806,2.5,0.805,1.996,338.73,1,10084000000,125000000,688000000,133.0,6.91,5005.409,23224.1178353573,5.952720755596266,-563000000,236.09252269106776,-15.686274509803921
KEN,Kenya,46851488,21.5,0.561,2.431,215.93,1,11399000000,163000000,667000000,28.0,11.96,6300.084,3763.76368561997,9.889362634731572,-504000000,27.37070370443729,161.5686274509804
KGZ,Kyrgyz Republic,5956900,6.3,0.69,2.278,298.36,1,3551000000,192000000,31000000,27.0,5.53,5490.014,4214.82950886186,8.02052732745802,161000000,297.755429166177,106.66666666666667
KWT,Kuwait,3908743,2.5,0.83,1.696,221.74,1,368000000,47000000,753000000,98.4,3.86,4330.284,46346.7035918815,24.330807217322846,-706000000,-127.5920859519288,-12.543554006968641
LSO,Lesotho,2118521,30.3,0.503,1.915,208.96,1,227000000,5000000,268000000,4.0,3.6,8824.5,2990.95264674746,3.967459023191605,-263000000,-101.80977585778004,27.014218009478675
LVA,Latvia,1977527,2.5,0.85,1.688,248.32,1,797000000,128000000,235000000,24.0,2.73,1854.7,24972.7860869932,-3.9899811089819,-107000000,154.70863121464333,27.717391304347828
LBN,Lebanon,6398940,5.9,0.746,2.729,179.5,1,1321000000,236000000,796000000,96.0,5.86,3090.419,15379.599784798,26.83585672785396,-560000000,26.940441698156263,16.544655929721817
LBY,Libya,6192235,8.98218602531891,0.699,2.973,207.44,1,1279000000,12000000,1023000000,72.0,4.84,1989.087,22163.1407961987,0.06630433869219338,-1011000000,-0.8909914433156985,-4.392523364485982
LBR,Liberia,4612329,36.4,0.473,1.948,163.25,1,767000000,0,22000000,193.0,9.67,4680.772,1272.596565446,10.312449924063953,-22000000,3.0434278972727213,-15.384615384615385
LTU,Lithuania,2904910,2.5,0.862,1.695,155.66,1,1197000000,671000000,531000000,9.0,2.73,1756.137,28834.4276801135,-4.068702806861695,140000000,256.40095885931066,-15.714285714285714
MKD,North Macedonia,2070226,3.3,0.762,2.021,370.51,1,1220000000,197000000,117000000,8.5,3.0,1590.455,13888.5008124545,0.5677327463798354,80000000,218.79764080829818,19.387755102040817
MDG,Madagascar,24850912,40.2,0.504,1.943,161.21,1,4908000000,89000000,23000000,69.81818,10.94,8581.841,1508.44270597044,11.198927446279914,66000000,36.28778197275014,-14.814814814814813
MYS,Malaysia,31068833,3.8,0.797,1.636,103.45,1,1718000000,383000000,5713000000,48.0,3.37,10553.12,24164.9558376117,6.457961249011578,-5330000000,-48.15342674280685,3.891616657574105
MWI,Malawi,16938942,16.0,0.491,1.719,397.36,1,14973000000,60000000,110000000,85.11765,9.05,7492.123,1429.20823532773,11.837032042716755,-50000000,486.57950460424263,71.875
MLI,Mali,18112907,3.4,0.416,2.569,179.21,1,5154000000,1000000,68000000,48.22222,11.7,3861.778,1957.00349503136,12.925233049376006,-67000000,105.33847142979315,58.139534883720934
MAR,Morocco,34680458,3.8,0.654,2.051,212.92,1,7955000000,956000000,2231000000,19.0,4.35,1705.621,7669.9453125,5.399876165898551,-1275000000,16.459900346183446,15.297157622739018
MUS,Mauritius,1262605,5.6,0.795,1.526,98.41,1,80000000,0,170000000,48.0,1.76,9238.776,19747.9098966812,0.8145135275837508,-170000000,-35.04893299963171,13.333333333333334
MRT,Mauritania,3946220,8.3,0.544,2.31,58.79,0,81000000,1000000,185000000,72.0,12.38,3585.317,4306.67679890061,11.97335943061912,-184000000,-38.264028310636505,12.121212121212121
MEX,Mexico,120149897,5.0,0.768,2.441,203.88,1,42580000000,7822000000,13276000000,20.38889,6.07,9276.133,18561.7207631375,5.255708033328392,-5454000000,150.51064920713168,60.202727163026424
MNG,Mongolia,2964749,8.4,0.732,1.735,88.99000000000001,0,236000000,1000000,91000000,134.0,4.93,7128.626,10769.2543621137,8.047229930122327,-90000000,-9.387983100761659,30.0
MNE,Montenegro,622159,2.5,0.822,1.934,150.61,1,77000000,3000000,70000000,7.606061,2.05,2077.5,16333.076839729,0.33544112927546327,-67000000,-26.84742483834519,16.666666666666664
MOZ,Mozambique,26843246,29.7,0.44,2.02,222.16,1,6493000000,47000000,222000000,78.0,7.45,8198.455,1300.82894811164,12.974622798139816,-175000000,19.72579875921116,-3.896103896103896
MMR,Myanmar,51483949,4.2,0.562,2.377,124.1,1,12455000000,1929000000,38000000,144.0,2.08,8799.023,4200.87684883421,3.3927969024383846,1891000000,117.8200593955992,533.3333333333333
NAM,Namibia,2282704,21.0,0.628,1.863,103.78,1,163000000,31000000,203000000,120.0,6.89,7775.102,10783.2745192951,7.05159589934063,-172000000,-32.373457583637645,-13.247863247863249
NIC,Nicaragua,6298598,19.0,0.647,2.003,121.39,1,888000000,78000000,247000000,60.0,3.79,8964.235,5230.52823060395,5.9914484565808666,-169000000,19.593755432558154,48.795180722891565
NER,Niger,20128124,17.3124487545447,0.376,2.296,157.39,1,4533000000,100000000,107000000,48.0,10.73,3647.055,1138.1136507762,16.461225270078675,-7000000,67.81727714117821,-5.3097345132743365
NGA,Nigeria,183995785,9.2,0.516,2.871,392.62,1,137538000000,23000000,637000000,135.4286,11.27,4320.865,5342.03599094621,11.200060774642807,-614000000,354.88625401554714,34.10526315789474
NOR,Norway,5188607,2.5,0.953,1.46,126.48,1,513000000,7000000,491000000,2.0,3.94,1614.931,60368.9208717485,4.754993248656191,-484000000,-27.60953245447189,-3.155818540433925
NZL,New Zealand,4609400,2.5,0.931,1.239,187.42000000000002,1,1744000000,608000000,381000000,37.0,2.17,18894.29,37479.6829800129,5.141423357664234,227000000,190.93726992667155,157.43243243243242
NPL,Nepal,27610325,5.3,0.579,1.881,263.15999999999997,1,8724000000,19000000,722000000,37.5,12.63,7226.911,2931.62049538472,1.2613546805355558,-703000000,52.80875444240519,12.28615863141524
OMN,Oman,4191776,8.1,0.823,2.038,148.51,1,449000000,99000000,483000000,53.4,3.53,5495.837,36449.0884881843,30.712376865915985,-384000000,-41.39549769835028,10.77981651376147
UGA,Uganda,37477356,17.3124487545447,0.517,2.161,223.24,1,10294000000,569000000,99000000,84.75,11.68,5867.333,2171.23714577409,12.55901881496064,470000000,51.43252492411682,120.0
UZB,Uzbekistan,31298900,2.5,0.701,2.236,387.31,1,15198000000,293000000,119000000,111.6805,13.66,5147.519,6680.18470067684,6.678732353081522,174000000,98.26617040854472,230.55555555555554
PAK,Pakistan,210969298,12.8,0.534,3.144,60.13,0,15345000000,1022000000,1320000000,78.85714,12.73,6070.6,4652.60987355253,6.226782230968034,-298000000,12.605702045138337,31.47410358565737
PAN,Panama,3957099,8.1,0.8,1.948,80.02,0,267000000,47000000,563000000,24.0,7.37,8779.016,25392.1416678713,7.277005232774704,-516000000,-12.546327999375293,26.8018018018018
PNG,Papua New Guinea,8682174,23.0,0.541,2.114,198.04,1,1770000000,0,15000000,42.0,4.72,14488.95,3704.96272023941,11.215290271598386,-15000000,5.82599024622175,7.142857142857142
PRY,Paraguay,6177950,7.4,0.723,2.077,296.17,1,8571000000,3392000000,94000000,144.0,8.1,10023.99,12436.2346805553,5.715511404208702,3298000000,1091.1834101117684,14.634146341463413
NLD,Netherlands,16939923,2.5,0.932,1.5,159.26,1,11955000000,12049000000,9377000000,0.0,2.73,660.9895,50288.5913949377,1.4787510077532755,2672000000,546.4692999501827,3.90027700831025
PHL,Philippines,103031365,10.2,0.698,2.505,101.91,1,17643000000,18000000,1388000000,42.46154,3.8,10992.87,7122.72473542838,6.947889767967051,-1370000000,69.32911733092152,23.597506678539627
POL,Poland,37986412,2.5,0.868,1.484,206.57,1,15371000000,3387000000,1835000000,0.0,2.73,1352.006,26822.6642478408,-0.20188236660264605,1552000000,198.0746924231749,22.007978723404257
PRT,Portugal,10358076,2.5,0.85,1.399,255.2,1,4198000000,1455000000,2945000000,0.0,2.73,1339.212,29660.8960672526,-1.8894896169190607,-1490000000,150.08762291375348,6.54848046309696
PER,Peru,30711863,5.9,0.759,2.102,219.44,1,11404000000,664000000,2849000000,48.0,2.81,10147.58,11481.464556988,4.186694079912081,-2185000000,151.88231281443268,32.57328990228013
ROU,Romania,19815616,2.5,0.813,1.611,320.68,1,15488000000,5220000000,1463000000,0.375,2.73,1758.84,21624.8342788811,-1.647408059192175,3757000000,460.92578000704094,59.19477693144722
GBR,United Kingdom,65116219,2.5,0.924,1.815,171.39999999999998,1,9107000000,1036000000,6692000000,24.0,2.9,749.6503,42912.8750936201,2.936206039917602,-5656000000,-31.5423709813372,-13.461787145997672
RWA,Rwanda,11642959,35.3,0.515,2.226,392.86,1,4079000000,54000000,263000000,97.33333,11.18,6026.371,1762.17678019083,10.078792224437105,-209000000,-42.519506659776084,42.16216216216216
CAF,Central African Republic,4819333,49.9,0.384,3.367,290.84000000000003,1,1412000000,0,21000000,141.4,15.99,4881.038,733.749580708051,1.845109764916562,-21000000,2.146602087882229,200.0
KOR,"Korea, Rep.",51014947,2.5,0.909,1.747,224.03,1,11041000000,223000000,12145000000,13.375,6.05,9225.815,37902.4004037578,2.1593544202955752,-11922000000,-7.603233938672929,14.209140492759076
MDA,Moldova,2835978,2.73590193585795,0.749,1.923,152.8,1,1530000000,286000000,93000000,3.0,5.41,1973.171,9250.12327128594,-0.864159423972952,193000000,386.69642768737975,19.230769230769234
DOM,Dominican Republic,10405832,7.4,0.736,2.134,89.43,0,980000000,121000000,1389000000,16.0,7.93,7237.327,14564.9469530273,5.069752962947219,-1268000000,4.74795713019391,30.0561797752809
COD,"Congo, Dem. Rep.",78656904,35.5,0.463,3.115,460.7,1,38612000000,0,101000000,515.0385,11.65,6036.588,877.68083519797,14.569574690249778,-101000000,30.191428932926215,9.782608695652174
LAO,Lao PDR,6787419,6.7,0.599,1.81,309.71000000000004,1,6008000000,947000000,22000000,13.0,2.79,9356.402,6126.44061262459,5.7835581010755845,925000000,575.457101073324,29.411764705882355
TZA,Tanzania,52542823,22.5,0.52,1.857,278.87,1,21523000000,435000000,50000000,96.0,11.92,6761.231,2301.0576171875,13.199732652712163,385000000,130.75778113387628,-50.98039215686274
SRB,Serbia,7095383,4.1,0.794,1.914,184.86,1,7327000000,2353000000,168000000,3.666667,2.67,1429.045,14928.6514419243,-1.9175297435105603,2185000000,847.7833400423909,11.258278145695364
SLE,Sierra Leone,7314773,25.8,0.453,1.781,259.39,1,5097000000,6000000,37000000,54.85714,12.88,4514.964,1555.70029685704,10.622309499522487,-31000000,437.4190465691827,37.03703703703704
SVK,Slovak Republic,5423801,5.8,0.851,1.519,111.63,1,1197000000,715000000,603000000,0.0,2.73,1247.716,29964.8886109408,0.47082608425039785,112000000,109.0639377016229,43.57142857142857
SVN,Slovenia,2063531,2.5,0.903,1.402,167.23000000000002,1,529000000,294000000,466000000,0.0,2.73,946.8857,31628.247175832,0.5206438095850486,-172000000,89.1267012077841,-3.118503118503119
LKA,Sri Lanka,20970000,5.2,0.764,2.145,91.46000000000001,1,1611000000,56000000,793000000,43.0,7.87,8431.747,12208.0119919935,2.8016967525448933,-737000000,-14.635965665236057,26.88
CHE,Switzerland,8282396,2.5,0.954,1.372,135.71,1,917000000,11000000,632000000,1.0,3.67,473.7304,66020.2043398841,4.676180343809803,-621000000,-24.993246055851472,0.47694753577106513
SWE,Sweden,9799186,2.5,0.937,1.36,145.55,1,1352000000,121000000,902000000,1.83,2.73,1616.322,49103.1334338706,3.7037264373234047,-781000000,-7.579356315922581,6.24263839811543
SEN,Senegal,14356181,10.7,0.505,1.962,129.07,1,1981000000,83000000,584000000,61.45455,12.95,4034.425,3017.35057563407,11.49669770143866,-501000000,8.919344102028248,39.04761904761905
TJK,Tajikistan,8524063,3.4,0.657,2.216,255.41,1,3525000000,128000000,43000000,75.33333,6.14,5320.022,3124.53939899615,9.495969013537758,85000000,158.12518855972795,-25.862068965517242
TCD,Chad,14140274,28.0,0.389,2.497,80.09,0,1393000000,2000000,54000000,106.0,17.04,4144.735,1816.28818442974,14.796102853366651,-52000000,18.422942535625538,217.6470588235294
CZE,Czechia,10546059,2.5,0.891,1.432,130.26999999999998,1,1243000000,530000000,1211000000,0.0,2.73,1036.729,33899.2865661657,0.47609166386562307,-681000000,-12.406066183585722,12.756052141527002
THA,Thailand,70294397,7.3,0.781,2.425,57.96000000000001,0,40235000000,31662000000,5437000000,51.0,7.96,9475.635,15466.7606332352,2.301681697189489,26225000000,514.4184784724733,144.14009878760666
TLS,Timor-Leste,1205813,24.5,0.614,1.769,151.47,1,223000000,0,5000000,96.0,2.5,13175.21,2889.80905767276,8.341329911875906,-5000000,33.46746542788972,-28.57142857142857
TGO,Togo,7473229,20.5,0.514,1.954,293.89,1,2967000000,9000000,22000000,74.5,11.84,4402.306,1840.64855158031,10.73629004343373,-13000000,103.1271394453455,-33.33333333333333
TTO,Trinidad and Tobago,1460177,6.8,0.816,2.111,90.51,0,26000000,6000000,190000000,60.0,11.43,7232.798,27660.7415852334,2.8279179166490613,-184000000,-72.70393950185492,2.1505376344086025
TUN,Tunisia,11557779,2.5,0.733,1.997,317.82,1,4336000000,123000000,1218000000,12.0,6.49,1352.583,10471.2133320933,4.760930586353373,-1095000000,57.33858366905963,29.989327641408753
TKM,Turkmenistan,5766431,3.4,0.74,2.174,177.49,1,1258000000,3000000,208000000,66.3368609090909,5.35,4587.559,13213.0501501037,7.566392473079167,-205000000,40.669204540902314,766.6666666666667
TUR,Turkiye,79646178,2.5,0.817,2.515,321.73,1,41650000000,2537000000,2149000000,9.75,2.7,2477.965,25392.2873676841,7.377699424921349,388000000,201.20783638933688,6.91542288557214
UKR,Ukraine,45154036,2.5,0.774,2.855,295.24,1,54625000000,19571000000,126000000,6.0,4.08,2275.21,10164.3271484375,-1.207826021243648,19445000000,914.5078949611502,-60.252365930599375
URY,Uruguay,3402818,2.5,0.811,1.759,137.23000000000002,1,828000000,1000000,285000000,96.0,9.81,10775.98,20272.1917651318,1.2250281633620763,-284000000,106.09773601174084,30.73394495412844
VEN,"Venezuela, RB",30529716,11.3,0.767,2.51,128.57,1,4209000000,3000000,2072000000,288.0,11.82,7745.798,17402.2756586571,4.926963040035628,-2069000000,9.29567814780853,-25.279480706815722
VNM,Vietnam,92191398,8.1,0.684,1.888,189.8,1,33677000000,10859000000,8162000000,60.4,6.18,9888.428,7595.68673804854,4.348974987491952,2697000000,175.4943846236066,324.44097763910554
YEM,"Yemen, Rep.",28516545,43.4,0.477,2.807,49.04,0,1095000000,139000000,703000000,61.3087891666667,5.52,5251.157,3437.42953621684,11.93665235101338,-564000000,-10.641238859756676,3.8404726735598227
ZMB,Zambia,16248230,17.3124487545447,0.562,1.817,225.48,1,4204000000,741000000,29000000,148.0,10.64,7236.737,3352.52488464741,13.896269781731347,712000000,33.25587461526581,20.833333333333336
ZWE,Zimbabwe,14154937,17.3124487545447,0.582,2.237,118.59,1,1193000000,2000000,632000000,88.33333,13.29,7771.569,2615.09030056404,8.668590798942253,-630000000,-34.308452155597735,57.605985037406484
EGY,"Egypt, Arab Rep.",97723799,4.4,0.706,2.381,277.01,1,32386000000,1958000000,8741000000,48.0,7.52,3052.494,10890.2417857169,9.555762152341298,-6783000000,54.39340767963802,34.043858303941114
ARE,United Arab Emirates,8916899,6.5,0.865,1.748,100.69,1,267000000,459000000,2916000000,27.0,4.03,5180.43,69705.704856878,3.98467441886229,-2457000000,-70.74685496718085,49.079754601226995
