iso,Country,Population,Under-nourishment (%),HDI,Peace_index,Vegetables disponibility (kg/cap/year),Enough veg intake (> 91.25 kg/cap/year),Production,Exportations,Importations,Customs duration (h),Customs tax (%),Distance (km),Gdp/cap,"Population evolution (4y, %)",Trade balance (exp-imp),Self-sufficiency (prod-dispo),"Market growth (2y, %)"
GNB,Guinea-Bissau,1924955,18.5138077549434,0.482,2.261,53.5,0,105000000,1000000,11000000,118.0,14.3,4254.593,1896.12831687729,10.419610063390943,-10000000,1.046729663810325,22.22222222222222
GUY,Guyana,785514,5.4,0.701,2.041,345.37,1,330000000,2000000,71000000,72.0,9.87,7310.159,12669.8409560528,4.5797248091171125,-69000000,74.73708911617103,18.333333333333332
GEO,Georgia,3726549,7.8,0.804,2.107,122.07000000000001,1,638000000,44000000,221000000,6.0,1.23,3263.443,14593.9244791426,0.19183129385435446,-177000000,49.13397450831856,1.3761467889908259
HTI,Haiti,11012421,45.4,0.541,2.092,99.05,1,1264000000,0,172000000,27.75,6.33,7416.732,3273.52131823711,5.75910855356035,-172000000,15.729484002654829,52.21238938053098
HND,Honduras,9792850,13.1,0.617,2.303,128.47,1,1702000000,525000000,774000000,108.0,4.01,8850.727,5694.12170092024,7.285442808741514,-249000000,45.33027264790127,6.027397260273973
HUN,Hungary,9775564,2.5,0.849,1.526,128.34,1,9898000000,3247000000,606000000,0.0,2.46,1264.663,31913.0746552476,-0.9213428756876321,2641000000,884.1846993421556,18.823529411764707
IND,India,1369003306,13.3,0.645,2.522,142.13,1,245881000000,5302000000,2524000000,66.19,9.03,7073.011,6589.9138082177,4.724189093244693,2778000000,37.47584822722115,-61.03134167052647
IDN,Indonesia,267066843,5.9,0.71,1.786,141.07999999999998,1,61795000000,566000000,4445000000,62.56737,6.25,11576.7,11669.7172790792,4.229439218030571,-3879000000,90.30402096586735,-20.211811164961407
IRN,"Iran, Islamic Rep.",85617562,5.2,0.787,2.439,159.33,1,17719000000,2865000000,9211000000,101.0,20.92,4250.649,14978.4334653256,7.073251294695289,-6346000000,47.625203886791354,36.21709553386572
IRL,Ireland,4867316,2.5,0.937,1.382,168.76000000000002,1,525000000,91000000,2176000000,24.0,2.46,1024.208,84555.6348017403,4.499521227032853,-2085000000,-60.89767916445123,38.07106598984771
ISL,Iceland,352721,2.5,0.959,1.085,112.72999999999999,1,10000000,0,54000000,36.0,1.29,2468.378,57211.3003077603,7.7385715943870546,-54000000,-84.37898035557848,3.8461538461538463
ISR,Israel,8882800,2.5,0.919,2.767,214.08,1,2140000000,466000000,2039000000,36.0,1.89,3169.53,39906.1246843388,8.11981937023017,-1573000000,26.83502679335342,20.79383886255924
ITA,Italy,60421760,2.5,0.893,1.741,168.28,1,21251000000,6905000000,9689000000,0.0,2.46,891.5286,43036.2437770367,-0.604351369339984,-2784000000,183.43103920177103,20.196005458379855
JAM,Jamaica,2811835,8.1,0.716,2.079,168.72,1,533000000,20000000,350000000,57.71429,10.28,7816.019,10403.5050115717,0.9801249253468163,-330000000,20.83593055780301,31.57894736842105
JPN,Japan,126811000,2.5,0.923,1.381,132.19,1,13879000000,29000000,19443000000,22.6,3.77,9803.116,42116.4743457281,-0.36534774820076055,-19414000000,-22.74365859428599,4.7011308562197085
JOR,Jordan,10459865,11.2,0.723,2.1,141.65,1,1853000000,557000000,1119000000,53.0,4.84,3248.377,9813.48190622233,20.81119876516887,-562000000,35.503338021093015,-2.099737532808399
KAZ,Kazakhstan,18276452,2.5,0.814,1.963,339.81,1,11640000000,811000000,677000000,105.0,4.64,5005.409,26154.6019350822,5.715818544176013,134000000,297.0751022069273,63.922518159806295
KEN,Kenya,49953304,24.7,0.577,2.379,206.3,1,11651000000,226000000,964000000,15.5,12.56,6300.084,4571.47808488882,8.992523389241235,-738000000,26.93782546996289,52.29067930489732
KGZ,Kyrgyz Republic,6322800,5.4,0.698,2.162,307.35,1,3644000000,100000000,63000000,5.0,3.88,5490.014,5255.78347282087,8.350612629594723,37000000,268.97694375909407,70.27027027027027
KWT,Kuwait,4317185,2.5,0.836,1.871,214.53,1,356000000,31000000,769000000,96.0,3.9,4330.284,50112.2599660821,14.770399916630867,-738000000,-132.06885923350518,-2.6582278481012658
LSO,Lesotho,2198017,28.7,0.522,2.144,213.67000000000002,1,269000000,5000000,203000000,4.0,6.03,8824.5,2602.16834175889,4.9051613131084615,-198000000,-91.2869611063063,-28.26855123674912
LVA,Latvia,1927174,2.5,0.866,1.66,227.84,1,440000000,480000000,511000000,24.0,2.46,1854.7,30877.0419264807,-3.340786505244806,-31000000,0.4735824788005516,71.47651006711409
LBN,Lebanon,5950839,7.1,0.75,2.799,170.06,1,1302000000,145000000,814000000,96.0,5.01,3090.419,18400.2667083096,-5.155966952391183,-669000000,48.73267780560019,-0.7317073170731708
LBY,Libya,6477793,9.5354395113101,0.722,3.267,213.62,1,1305000000,6000000,1145000000,72.0,4.84,1989.087,26348.9607200919,6.232268090401662,-1139000000,-12.162497421575523,-14.167916041979012
LBR,Liberia,4889391,37.5,0.483,1.914,150.09,1,765000000,0,17000000,193.0,9.58,4680.772,1558.08784905711,8.1867762033793,-17000000,6.371203450491066,-10.526315789473683
LTU,Lithuania,2801543,2.5,0.88,1.733,172.9,1,1154000000,759000000,509000000,7.307692,2.46,1756.137,36376.1898152469,-4.46137881104241,250000000,239.01586208028934,33.94736842105263
MKD,North Macedonia,2076217,2.5,0.779,2.048,361.02,1,1216000000,174000000,124000000,8.5,3.37,1590.455,16793.0850679893,0.4230289082652187,50000000,224.66059119061254,8.771929824561402
MDG,Madagascar,26846541,44.3,0.507,1.848,137.97,1,4709000000,81000000,24000000,69.81818,9.25,8581.841,1594.52715104377,10.862931975155576,57000000,37.43434724905529,-14.285714285714285
MYS,Malaysia,32399271,2.7,0.807,1.604,103.38,1,1468000000,461000000,6676000000,28.0,6.22,10553.12,27476.9201149799,5.857626326521471,-6215000000,-58.070338557308894,10.183198547615117
MWI,Malawi,18367883,16.8,0.51,1.814,423.21999999999997,1,17399000000,79000000,15000000,78.11765,9.17,7492.123,1513.74456602687,11.469358536120296,64000000,524.031242835116,-95.56213017751479
MLI,Mali,19934298,3.4,0.43,2.652,198.01999999999998,1,7544000000,22000000,86000000,48.22222,12.83,3861.778,2237.78922957792,13.574004373565035,-64000000,180.42322383461914,-14.85148514851485
MAR,Morocco,35927511,3.8,0.676,1.995,193.43,1,8110000000,1505000000,2234000000,11.0,4.34,1705.621,8264.9296875,4.902121117173743,-729000000,32.30230859215379,0.3143242029636282
MUS,Mauritius,1265303,6.0,0.811,1.53,100.88,1,79000000,0,183000000,24.0,1.21,9238.776,23573.5341188279,0.3464891897593371,-183000000,-38.444362053990226,16.560509554140125
MRT,Mauritania,4270712,8.6,0.556,2.334,74.21000000000001,0,82000000,8000000,304000000,61.99667,12.55,3585.317,5495.43982635555,11.124606900442187,-296000000,-55.0094545171859,66.12021857923497
MEX,Mexico,124013861,6.0,0.777,2.545,219.46,1,48977000000,9200000000,18597000000,20.38889,3.28,9276.133,20448.9216192642,4.427548084416228,-9397000000,175.4716600988659,20.65005838847801
MNG,Mongolia,3163991,5.5,0.743,1.796,106.93,1,268000000,0,120000000,134.0,5.04,7128.626,12340.2244244199,8.997034955283183,-120000000,-22.226851350082867,30.434782608695656
MNE,Montenegro,622227,2.5,0.834,1.881,154.70999999999998,1,77000000,3000000,89000000,7.606061,1.8,2077.5,21509.1959196372,0.06706228590727072,-86000000,-30.96095021591796,15.584415584415584
MOZ,Mozambique,29423878,31.0,0.451,2.115,246.96,1,8177000000,233000000,353000000,66.0,8.96,8198.455,1323.78512995808,13.00054718545132,-120000000,30.94354486923848,43.49593495934959
MMR,Myanmar,52666014,2.6,0.59,2.325,117.27000000000001,1,12067000000,1785000000,58000000,141.6667,2.08,8799.023,4665.13122184654,3.1202310381278857,1727000000,111.8530925507292,-44.761904761904766
NAM,Namibia,2405680,20.0,0.636,1.807,97.55,1,167000000,17000000,140000000,120.0,6.35,7775.102,10511.4304819836,7.2527386300764025,-123000000,-28.130958398456983,-37.77777777777778
NIC,Nicaragua,6572233,17.4,0.662,1.935,134.08,1,1100000000,126000000,288000000,72.0,3.33,8964.235,5771.29982736509,5.855628478599946,-162000000,33.29081597685291,-8.860759493670885
NER,Niger,22577058,18.5138077549434,0.399,2.487,171.24,1,5945000000,146000000,122000000,48.0,13.08,3647.055,1221.7728619596,16.544712387674302,24000000,92.08040250771381,38.63636363636363
NGA,Nigeria,198387623,10.4,0.531,2.834,377.03,1,141851000000,34000000,641000000,135.4286,11.48,4320.865,5211.37297612816,10.596895569992423,-607000000,337.98940420950555,-19.774718397997496
NOR,Norway,5311916,2.5,0.962,1.484,133.71,1,530000000,5000000,683000000,2.0,3.51,1614.931,69808.3294106839,3.400352563403794,-678000000,-33.93432583647784,30.0952380952381
NZL,New Zealand,4900600,2.5,0.936,1.239,188.09,1,1711000000,539000000,295000000,37.0,2.13,18894.29,42520.7544165013,8.504372855086903,244000000,161.0509215198139,18.951612903225808
NPL,Nepal,28506712,4.3,0.601,2.041,276.24,1,9967000000,18000000,1132000000,30.28571,12.79,7226.911,3808.16244333442,3.8038087829098033,-1114000000,73.39695567556157,11.857707509881422
OMN,Oman,4601157,7.9,0.834,1.974,225.86,1,767000000,136000000,697000000,52.0,3.67,5495.837,35029.4377260098,14.763047709219665,-561000000,-59.16279753548946,24.242424242424242
UGA,Uganda,41515395,18.5138077549434,0.522,2.155,224.42,1,12234000000,922000000,89000000,59.0,12.15,5867.333,2239.1525969382,14.252474623408684,833000000,70.26586291904485,21.91780821917808
UZB,Uzbekistan,32956100,2.5,0.72,2.144,351.28,1,14373000000,715000000,347000000,111.6805,13.66,5147.519,7252.13735491307,7.147478517574461,368000000,84.84563379768849,196.58119658119656
PAK,Pakistan,219731479,12.3,0.545,3.032,64.23,0,17920000000,1224000000,1426000000,75.0,12.58,6070.6,5235.59479457438,5.512490399354765,-202000000,17.324086294572297,0.42253521126760557
PAN,Panama,4165255,6.0,0.814,1.824,79.42,0,277000000,30000000,647000000,24.0,7.37,8779.016,31869.2187984921,7.1091981496572325,-617000000,-12.917468942477711,4.354838709677419
PNG,Papua New Guinea,9329227,22.6,0.554,2.1,196.95999999999998,1,1837000000,0,15000000,42.0,8.28,14488.95,3957.27846616098,10.220443793962609,-15000000,-0.05193891412437779,-16.666666666666664
PRY,Paraguay,6443328,7.8,0.727,2.001,303.42999999999995,1,9076000000,1594000000,140000000,120.0,8.14,10023.99,14179.3412673363,5.789248924716794,1454000000,1105.1588534620619,16.666666666666664
NLD,Netherlands,17231624,2.5,0.939,1.493,144.29000000000002,1,10905000000,13845000000,12328000000,0.0,2.46,660.9895,57826.6284976675,2.1738264221398533,1517000000,488.55807050107404,39.11081020085759
PHL,Philippines,108568836,6.2,0.71,2.521,103.30000000000001,1,18204000000,29000000,2524000000,42.46154,4.04,10992.87,8565.59071007976,7.148897735717297,-2495000000,64.37242489364073,13.285457809694792
POL,Poland,37974750,2.5,0.877,1.716,220.1,1,17198000000,4447000000,2060000000,0.0,2.46,1352.006,32027.6027335558,-0.09729889993182368,2387000000,232.77987412688694,9.516214779372675
PRT,Portugal,10283822,2.5,0.86,1.292,193.05,1,3260000000,1780000000,3983000000,0.0,2.46,1339.212,34928.5435337746,-1.1271925886029714,-2203000000,123.95276414741522,28.401031592520955
PER,Peru,32203944,7.6,0.776,2.037,216.5,1,11794000000,754000000,3745000000,48.0,1.25,10147.58,12999.5507569875,6.094735410227156,-2991000000,149.72843462900073,16.88514357053683
ROU,Romania,19473970,2.5,0.827,1.569,341.03,1,25677000000,4776000000,1416000000,0.375,2.46,1758.84,29562.3724980694,-2.1849889941618805,3360000000,977.4992983402974,-6.596306068601583
GBR,United Kingdom,66460344,2.5,0.929,1.797,160.84,1,8267000000,1114000000,7464000000,24.0,2.44,749.6503,47573.4880155177,2.87612988627742,-6350000000,-36.45003295438856,10.906389301634473
RWA,Rwanda,12531808,34.7,0.528,2.172,384.43,1,4499000000,88000000,437000000,83.33333,11.26,6026.371,2099.42612443639,10.23320591345294,-349000000,-25.423542192794514,4.0476190476190474
KOR,"Korea, Rep.",51585058,2.5,0.919,1.805,238.09,1,11745000000,200000000,12099000000,13.375,5.23,9225.815,43044.2917633371,1.6521264976281493,-11899000000,-10.40779016319027,4.032674118658641
MDA,Moldova,2707203,2.59492039722738,0.768,1.933,166.24,1,2622000000,634000000,123000000,3.0,5.34,1973.171,12663.2310507973,-5.270180190110277,511000000,802.2872955149651,33.69565217391305
DOM,Dominican Republic,10765531,6.1,0.764,2.073,140.7,1,1705000000,97000000,1581000000,16.0,6.33,7237.327,17901.8193292237,4.7015229843276405,-1484000000,17.675838590776436,7.844474761255116
COD,"Congo, Dem. Rep.",87087355,36.3,0.48,3.237,463.12,1,42762000000,2000000,119000000,296.0,11.65,6036.588,1073.28916860698,14.534992482730585,-117000000,27.904213561199526,0.847457627118644
LAO,Lao PDR,7105006,5.3,0.607,1.818,277.27,1,5090000000,1765000000,33000000,9.0,1.75,9356.402,7726.61700100344,6.1803010227672495,1732000000,439.12629860974084,32.0
TZA,Tanzania,58090443,23.3,0.538,1.84,289.68,1,24443000000,505000000,57000000,96.0,12.26,6761.231,2570.95361328125,14.318518443299471,448000000,131.09489407336764,18.75
SRB,Serbia,6982604,3.8,0.808,1.854,151.79000000000002,1,8424000000,1642000000,196000000,3.666667,2.76,1429.045,17714.5070534457,-2.0751759745636256,1446000000,1054.6367141599324,43.06569343065693
SLE,Sierra Leone,7861281,27.7,0.47,1.698,260.25,1,5072000000,1000000,40000000,54.85714,12.88,4514.964,1648.62886714449,10.091366546192749,-39000000,384.93747008280207,25.0
SVK,Slovak Republic,5446771,3.9,0.859,1.552,116.22,1,1815000000,444000000,610000000,0.0,2.46,1247.716,31214.5925736482,0.5189854519087691,-166000000,217.00495107651855,7.394366197183098
SVN,Slovenia,2073894,2.5,0.917,1.378,162.36,1,525000000,502000000,703000000,0.0,2.46,946.8857,38961.5443523867,0.5777941590122115,-201000000,90.78697858231905,24.645390070921984
LKA,Sri Lanka,21670000,4.1,0.776,2.145,96.31,1,1699000000,54000000,909000000,43.0,12.06,8431.747,14081.6168675692,4.293002213880066,-855000000,-17.90667743424089,19.291338582677163
CHE,Switzerland,8514329,2.5,0.959,1.391,142.36,1,1027000000,15000000,614000000,1.0,4.67,473.7304,71660.2068398902,3.977212846710123,-599000000,-21.739807850976874,-16.802168021680217
SWE,Sweden,10175214,2.5,0.942,1.477,140.2,1,1116000000,95000000,998000000,1.83,2.46,1616.322,53521.6306428288,4.941198068091224,-903000000,-30.521717066589446,6.737967914438503
SEN,Senegal,15574909,7.8,0.512,1.831,200.26,1,4095000000,93000000,672000000,61.45455,12.96,4034.425,3449.34099473401,11.485795445597907,-579000000,62.66288449325771,18.727915194346288
TJK,Tajikistan,9128132,3.5,0.671,2.206,310.39,1,4160000000,93000000,50000000,50.5,5.08,5320.022,3486.4387449721,9.62947981516026,43000000,145.34398807116287,21.951219512195124
TCD,Chad,15604210,30.3,0.398,2.505,86.34,0,1847000000,0,10000000,106.0,18.16,4144.735,1600.8971680255,13.923241999818064,-10000000,32.02549238955385,-50.0
CZE,Czechia,10629928,2.5,0.894,1.432,142.6,1,1356000000,475000000,1264000000,0.0,2.46,1036.729,41135.4929835656,0.9936109469835056,-789000000,-15.03563644081126,3.2679738562091507
THA,Thailand,71127802,7.8,0.795,2.24,57.01,0,37732000000,23205000000,6715000000,44.0,7.96,9475.635,18091.1609985381,1.6678720296837621,16490000000,473.47173764739705,-11.376534248383265
TLS,Timor-Leste,1261845,25.1,0.605,1.769,127.11,1,169000000,1000000,3000000,96.0,2.5,13175.21,3144.1704694172,6.500088620308399,-2000000,6.820871065780651,-25.0
TGO,Togo,8046679,20.7,0.528,2.084,301.59000000000003,1,3225000000,14000000,33000000,67.0,13.13,4402.306,2069.24664835157,10.40417332623711,-19000000,99.19646109780194,37.5
TTO,Trinidad and Tobago,1504709,7.0,0.815,2.053,86.97999999999999,0,26000000,1000000,203000000,60.0,11.43,7232.798,26144.8706407125,3.72574984782799,-202000000,-69.70091148521075,3.571428571428571
TUN,Tunisia,11933041,2.5,0.743,2.059,294.14,1,3979000000,75000000,1044000000,12.0,10.21,1352.583,11310.5770272792,4.410668418475612,-969000000,39.30392263464108,-15.121951219512194
TKM,Turkmenistan,6065066,3.5,0.746,2.283,172.47,1,1279000000,10000000,125000000,64.87013,5.35,4587.559,14663.273156784,7.097001811005603,-115000000,38.409815652459514,-37.5
TUR,Turkiye,82809304,2.5,0.839,2.858,309.34000000000003,1,41458000000,3424000000,2875000000,9.75,2.64,2477.965,27802.5477784358,6.013450699228018,549000000,191.30422712694212,138.98586866167915
UKR,Ukraine,44622518,2.5,0.783,3.03,323.41999999999996,1,69298000000,22583000000,281000000,6.0,2.3,2275.21,12631.6572265625,-1.4349593033510333,22302000000,1229.5627339640491,14.227642276422763
URY,Uruguay,3427042,2.5,0.819,1.754,137.49,1,674000000,1000000,659000000,96.0,9.97,10775.98,23738.507962893,1.043146398432391,-658000000,59.181065017586576,213.8095238095238
VEN,"Venezuela, RB",29825653,22.7,0.738,2.643,126.06,1,4344000000,3000000,1305000000,288.0,10.94,7745.798,17402.2756586571,-1.2175069017063345,-1302000000,19.586433960725003,-25.683371298405465
VNM,Vietnam,94914330,6.8,0.697,1.911,202.58,1,34317000000,8656000000,10487000000,55.0,6.65,9888.428,9866.21788271051,4.032230698259748,-1831000000,158.97762781025793,15.191124780316345
YEM,"Yemen, Rep.",30790513,44.7,0.459,3.304,43.17,0,1027000000,92000000,664000000,59.9642858333333,5.76,5251.157,3437.42953621684,10.943594319436706,-572000000,-9.8155703417478,-24.71655328798186
ZMB,Zambia,17835893,18.5138077549434,0.572,1.821,294.67,1,7187000000,93000000,25000000,120.0,10.8,7236.737,3507.79522950405,13.33160246802077,68000000,108.28150907218384,-26.47058823529412
ZWE,Zimbabwe,15052184,18.5138077549434,0.602,2.34,127.17999999999999,1,2141000000,6000000,119000000,88.33333,9.56,7771.569,2456.94877132511,8.63490421632083,-113000000,15.058495091476445,-86.90869086908691
EGY,"Egypt, Arab Rep.",103740765,4.9,0.729,2.542,254.31,1,28343000000,1367000000,7997000000,48.0,9.57,3052.494,11041.3868938124,8.524158278650072,-6630000000,18.89986113800103,-14.662255895848897
