iso,Country,Population,Under-nourishment (%),HDI,Peace_index,Vegetables disponibility (kg/cap/year),Enough veg intake (> 91.25 kg/cap/year),Production,Exportations,Importations,Customs duration (h),Customs tax (%),Distance (km),Gdp/cap,"Population evolution (4y, %)",Trade balance (exp-imp),Self-sufficiency (prod-dispo),"Market growth (2y, %)"
AUT,Austria,8391643,2.5,0.905,1.405,173.88,1,4042000000,765000000,1576000000,0.0,2.3,975.7691,44452.7327457999,1.1591362869955677,-811000000,307.78968018062733,11.931818181818182
AZE,Azerbaijan,9173082,2.5,0.729,2.421,260.02,1,2833000000,162000000,276000000,33.66667,8.78,3720.199,14804.5744507911,6.896181231281974,-114000000,48.81840349404922,26.605504587155966
BGD,Bangladesh,150211005,15.8,0.561,2.217,79.95,0,13843000000,63000000,1431000000,168.0,13.8,7943.799,3119.92997298099,4.2148205734733715,-1368000000,12.207029373447043,-36.793286219081274
BEL,Belgium,11038264,2.5,0.914,1.477,211.51999999999998,1,7342000000,6222000000,5101000000,0.0,2.3,526.3351,40942.372710454,3.882699492739302,1121000000,453.62082286852353,16.78113553113553
BOL,Bolivia,10396246,17.3,0.668,2.046,155.34,1,2689000000,37000000,150000000,48.0,9.09,9905.798,5363.98790270809,7.054714003034861,-113000000,103.31105539057077,68.53932584269663
BIH,Bosnia and Herzegovina,3743142,2.5,0.732,1.934,349.02,1,1931000000,27000000,269000000,5.210526,3.37,1226.467,9753.58689767116,-6.60534407751138,-242000000,166.85676876805633,-9.731543624161073
BWA,Botswana,2134037,21.0,0.669,1.709,90.9,0,81000000,25000000,159000000,8.0,7.31,8140.749,12976.260675745,8.493236067325647,-134000000,-52.94376962536264,14.388489208633093
BRA,Brazil,198185302,3.2,0.728,2.071,159.81,1,100829000000,9938000000,2142000000,61.04348,13.47,8681.18,14989.1577837574,3.8818902578570658,7796000000,348.951240023743,4.58984375
BGR,Bulgaria,7348328,4.0,0.794,1.62,128.26999999999998,1,2916000000,1084000000,355000000,4.4,2.3,1802.135,15739.9225794106,-2.6110162328049453,729000000,268.554964808321,-8.505154639175258
BFA,Burkina Faso,16602651,12.6,0.384,1.75,114.49,1,2245000000,57000000,32000000,74.5,12.32,3882.356,1536.80894422349,12.506388461560874,25000000,20.729369485029835,-5.88235294117647
BLR,Belarus,9461643,2.5,0.797,2.236,346.81,1,10476000000,164000000,318000000,7.346154,7.55,1948.569,16563.2014078209,-1.0387039869351937,-154000000,760.3972789049428,7.4324324324324325
BEN,Benin,9726380,7.9,0.499,2.261,358.0,1,8005000000,4000000,23000000,138.0,13.09,4342.712,2350.35645152303,12.472812326797653,-19000000,465.0194584213243,0.0
KHM,Cambodia,14573885,9.7,0.548,2.215,218.63,1,9439000000,131000000,16000000,48.0,12.26,9920.646,2605.48954374604,6.263996294219869,115000000,429.03532739897423,0.0
CMR,Cameroon,20448873,5.6,0.521,2.111,299.38,1,9513000000,13000000,47000000,202.0,18.87,4622.562,2957.16345616517,12.037163761776467,-34000000,165.82901176314215,-20.33898305084746
CAN,Canada,34339328,2.5,0.915,1.433,211.81,1,23187000000,8588000000,4364000000,2.0,3.37,6454.269,41666.7076267956,4.409686818019081,4224000000,463.4216178115076,-7.522780250052977
CHL,Chile,17173573,3.3,0.817,1.783,164.10000000000002,1,5419000000,681000000,832000000,60.0,2.71,11569.81,20330.5245995546,4.110414586053513,-151000000,151.44295661130036,6.3938618925831205
CHN,China,1345035000,2.5,0.7,2.259,398.4,1,897785000000,15815000000,28458000000,25.93349,8.13,8742.565,10292.9404780759,2.0601190543939722,-12643000000,269.0807718758248,-5.6776374664412845
CYP,Cyprus,1145086,2.5,0.861,1.943,131.57999999999998,1,246000000,121000000,244000000,18.0,2.3,2849.746,33390.9921875,6.631417309123146,-123000000,83.25102579194927,-0.8130081300813009
COL,Colombia,45308899,12.3,0.733,2.751,146.42,1,7713000000,52000000,3671000000,112.0,6.79,8615.275,11694.7266079337,4.623585855840575,-3619000000,23.811459387260783,-10.3759765625
COG,"Congo, Rep.",4584216,35.9,0.564,2.148,287.29,1,1360000000,2000000,36000000,276.0,18.2,5762.769,5204.00083364149,15.870444545941453,-34000000,9.3801394524167,2.857142857142857
CRI,Costa Rica,4679926,5.0,0.782,1.793,81.81,0,758000000,402000000,723000000,20.0,4.54,8994.296,13410.3545359515,5.403287688633765,-321000000,80.15837300418852,-4.868421052631579
HRV,Croatia,4280622,2.5,0.826,1.741,121.06,1,2141000000,188000000,212000000,0.1285714,2.3,1073.417,21084.4511057225,-0.6866243625320952,-24000000,379.1009579168635,0.0
CIV,Cote d'Ivoire,21562914,10.9,0.472,2.481,329.19,1,9281000000,19000000,167000000,238.7143,12.94,4587.869,3384.93097904752,8.806339787159963,-148000000,101.22492443924784,-13.917525773195877
DNK,Denmark,5570572,2.5,0.926,1.255,172.81,1,2016000000,416000000,730000000,0.0,2.3,1195.8,44403.3848413929,1.9982649258308893,-314000000,189.09179392708683,2.8169014084507045
DJI,Djibouti,936811,21.3,0.47,2.163,96.22,1,35000000,2000000,64000000,72.0,19.27,5426.95,3730.36651230337,8.277315197943587,-62000000,-58.859208975983414,10.344827586206897
SLV,El Salvador,6137349,10.7,0.661,2.184,170.89,1,1008000000,104000000,1030000000,14.0,5.18,9073.199,6542.94498027132,1.5422895367423373,-926000000,-6.649706674657068,27.317676143386898
ESP,Spain,46742697,2.5,0.872,1.719,195.0,1,19858000000,7107000000,7806000000,0.0,2.3,958.838,31867.9732396862,3.3517602382817113,-699000000,229.8364188313738,8.658129175946549
EST,Estonia,1327439,2.5,0.871,1.753,221.57999999999998,1,268000000,19000000,104000000,2.0,2.3,2049.779,24557.2361475947,-0.987633141390936,-85000000,-19.687483658382774,7.216494845360824
SWZ,Eswatini,1105371,19.3,0.517,2.028,97.5,1,100000000,2000000,106000000,2.722222,11.86,8628.108,7814.51845272913,1.9707419133438129,-104000000,-7.032636553700073,12.76595744680851
FIN,Finland,5388272,2.5,0.915,1.398,142.95,1,959000000,53000000,264000000,36.0,2.3,2151.814,40916.8385790274,1.882345822807787,-211000000,35.029136910683064,10.0
FRA,France,65345233,2.5,0.881,1.796,164.79000000000002,1,30039000000,11477000000,5697000000,0.0,2.3,408.9603,37439.2331426991,2.0672603743944027,5780000000,294.906884086403,1.6776726753524898
RUS,Russian Federation,142960908,2.5,0.808,3.005,219.07,1,58063000000,1369000000,4985000000,72.0,8.59,3350.928,22798.673828125,0.10909553281124092,-3616000000,187.07599342080283,23.482784245727025
GAB,Gabon,1772500,13.1,0.668,2.105,192.01999999999998,1,556000000,0,25000000,96.0,18.57,5254.834,14863.4623434247,14.371514814418102,-25000000,121.66124118476728,0.0
GMB,"Gambia, The",1998212,8.7,0.46,1.961,44.0,0,48000000,4000000,30000000,109.3333,15.58,4129.963,2049.34900065041,13.220649754119679,-26000000,-19.97852480117225,-21.052631578947366
GHA,Ghana,26205941,6.1,0.585,1.846,443.45,1,23472000000,23000000,226000000,108.0,12.88,4505.975,4362.59288242843,10.534786943992657,-203000000,452.2247632149519,58.04195804195804
GRC,Greece,11104899,2.5,0.865,1.996,310.24,1,6839000000,537000000,971000000,24.0,2.3,1928.061,25671.5160853562,0.5107131094043493,-434000000,305.6143179906454,11.098398169336384
GTM,Guatemala,14521515,16.3,0.611,2.375,167.49,1,4044000000,703000000,922000000,36.0,3.99,9111.4,6910.87650155221,7.750216535305995,-219000000,110.99334006472463,12.165450121654501
GNB,Guinea-Bissau,1609017,17.3803896253369,0.452,2.41,63.480000000000004,0,106000000,0,6000000,118.0,13.16,4254.593,1398.11714311146,10.922932470777045,-6000000,2.3987321700143553,0.0
GUY,Guyana,744230,8.6,0.665,2.2,98.39,1,59000000,3000000,61000000,72.0,9.76,7310.159,10092.0824863061,-1.624674001118277,-58000000,-19.113432272281415,-4.6875
GEO,Georgia,3756441,8.2,0.766,2.724,139.41,1,782000000,10000000,168000000,6.0,1.2,3263.443,8360.29720703065,-2.6868589316810345,-158000000,68.76577062969977,71.42857142857143
HTI,Haiti,9954312,44.0,0.512,2.185,152.03,1,2001000000,0,83000000,27.75,6.48,7416.732,2846.88118194415,5.662836783101609,-83000000,48.98841292497161,-44.666666666666664
HND,Honduras,8622504,13.4,0.6,2.377,140.63,1,1493000000,384000000,549000000,108.0,6.51,8850.727,3863.65134117965,8.808698937543015,-165000000,32.52155783053277,22.0
HUN,Hungary,9971727,2.5,0.83,1.575,152.98,1,10112000000,4277000000,466000000,0.0,2.3,1264.663,23038.8080197669,-0.8358675309125697,3811000000,861.0870718321911,4.250559284116331
IND,India,1257621191,15.4,0.588,2.711,127.63,1,198760000000,6878000000,3309000000,109.2553,10.56,7073.011,4467.46665450288,5.70983018342358,3569000000,30.414410687733067,40.09314140558848
IDN,Indonesia,247099697,10.7,0.671,1.811,171.93,1,55489000000,1089000000,6595000000,62.56737,5.3,11576.7,9022.72137960157,5.212252908816857,-5506000000,52.631181877936484,56.09467455621302
IRN,"Iran, Islamic Rep.",76342971,6.3,0.754,2.556,283.01,1,26344000000,1679000000,3841000000,107.0769,20.92,4250.649,18981.2307962314,5.563585979079644,-2162000000,62.06433565822323,-35.81216577540107
IRL,Ireland,4580084,2.5,0.902,1.469,180.2,1,605000000,137000000,772000000,24.0,2.3,1024.208,45080.1886960425,4.117853793025686,-635000000,-48.106352809249785,-6.763285024154589
ISL,Iceland,319014,2.5,0.912,1.084,97.69,1,16000000,0,42000000,36.0,2.59,2468.378,40936.867830513,2.3905047405686117,-42000000,-47.53546132771602,-4.545454545454546
ISR,Israel,7765800,2.5,0.897,2.93,234.16,1,2548000000,758000000,1491000000,36.0,4.95,3169.53,30636.3523794417,8.15726800462389,-733000000,93.94528213448709,7.809110629067245
ITA,Italy,59379449,2.5,0.885,1.787,187.57,1,25740000000,6259000000,6042000000,0.0,2.3,891.5286,36598.0149693024,1.6104829177982731,217000000,245.91330834124108,8.806050783360346
JAM,Jamaica,2746169,9.9,0.709,2.174,166.44,1,489000000,13000000,318000000,57.71429,8.37,7816.019,8396.88131746746,1.6639882482773531,-305000000,11.626244284310246,26.693227091633464
JPN,Japan,127833000,2.5,0.899,1.333,139.51,1,15044000000,9000000,18665000000,22.6,3.84,9803.116,36214.4397740241,-0.1312489746173858,-18656000000,-21.825208123098093,-3.4502379474446516
JOR,Jordan,7109980,6.1,0.721,1.922,150.72,1,1971000000,847000000,839000000,55.05714,11.76,3248.377,10133.7715192623,9.832814213487477,8000000,126.49596966517484,8.118556701030927
KAZ,Kazakhstan,16557202,2.6,0.775,2.074,283.63,1,7855000000,53000000,624000000,133.0,7.43,5005.409,20779.4442514491,6.9297125739593,-571000000,190.78590674559626,47.5177304964539
KEN,Kenya,42635144,20.6,0.55,2.533,225.17000000000002,1,9957000000,128000000,527000000,28.0,12.41,6300.084,2758.24150950404,12.089218457507709,-399000000,8.369729571454002,43.596730245231605
KGZ,Kyrgyz Republic,5514600,6.7,0.665,2.332,252.75,1,2879000000,301000000,18000000,27.0,3.31,5490.014,3297.36683733653,4.673145547035153,283000000,269.318690385522,20.0
KWT,Kuwait,3143825,2.5,0.82,1.578,211.3,1,428000000,1000000,445000000,98.4,4.62,4330.284,78780.7284892953,25.413430595320115,-444000000,-75.16010671713599,33.633633633633636
LSO,Lesotho,2037677,12.0,0.475,1.949,250.51,1,231000000,0,337000000,4.0,10.41,8824.5,2252.04674192948,2.7331967037482383,-337000000,-137.14561496743596,12.333333333333334
LVA,Latvia,2059709,2.5,0.831,1.716,218.45,1,676000000,97000000,186000000,24.0,2.3,1854.7,19248.419400173,-6.390692284094396,-89000000,109.75170227930255,-2.1052631578947367
LBN,Lebanon,5045056,4.2,0.771,2.775,222.92,1,1249000000,223000000,710000000,96.0,7.72,3090.419,15125.8229473653,4.895367772176027,-487000000,24.64910527851427,4.874446085672083
LBY,Libya,6188132,7.8434121185698,0.69,2.772,230.02,1,1273000000,0,813000000,72.0,4.84,1989.087,16091.4359862225,1.4917559388549817,-813000000,-24.30363842270981,-21.826923076923077
LBR,Liberia,4181150,35.7,0.464,2.035,151.02,1,651000000,0,24000000,193.0,9.86,4680.772,1050.72508381553,15.096318481366684,-24000000,4.6787910024753785,118.18181818181819
LTU,Lithuania,3028115,2.5,0.849,1.788,207.82,1,1097000000,299000000,439000000,9.0,2.3,1756.137,22884.8249519631,-6.287852482627702,-140000000,154.45157819303427,38.05031446540881
MKD,North Macedonia,2058539,3.6,0.741,1.935,272.44,1,1088000000,257000000,104000000,8.5,3.26,1590.455,11684.6227959812,0.7330348671117398,153000000,256.0901857288106,19.54022988505747
MDG,Madagascar,22348158,27.3,0.494,2.28,213.07999999999998,1,5805000000,42000000,27000000,93.81818,10.93,8581.841,1506.46799987698,12.161631658144524,15000000,46.67295145130083,42.10526315789473
MYS,Malaysia,29184133,3.3,0.773,1.54,88.28999999999999,0,1282000000,349000000,4720000000,48.0,6.61,10553.12,21308.2157821446,7.719926072813083,-4371000000,-44.3620203680541,0.0
MWI,Malawi,15146094,13.7,0.463,1.733,412.61,1,12592000000,429000000,8000000,85.11765,12.27,7492.123,1489.87248121068,12.231006820588519,421000000,418.759460667549,-55.55555555555556
MLI,Mali,16039734,4.2,0.409,2.328,161.23,1,3860000000,4000000,26000000,55.22222,12.68,3861.778,1766.843103581,13.911187002660055,-22000000,79.42236992084781,13.043478260869565
MAR,Morocco,32903699,4.6,0.614,1.991,219.71,1,8000000000,793000000,1676000000,19.0,14.08,1705.621,6699.54150390625,5.350384644163686,-883000000,23.423758304803357,-18.71968962172648
MUS,Mauritius,1252404,4.5,0.762,1.613,102.68,1,92000000,2000000,142000000,48.0,1.8,9238.776,16877.4651716884,1.0304687689068512,-140000000,-29.221275818346157,10.077519379844961
MRT,Mauritania,3524249,8.3,0.515,2.456,46.11,0,75000000,0,107000000,72.0,9.36,3585.317,4314.77319512521,11.756462961248234,-107000000,-24.828870318186937,28.915662650602407
MEX,Mexico,114150481,4.7,0.752,2.423,190.86,1,32225000000,6114000000,10539000000,20.38889,7.49,9276.133,16743.8551768124,5.3992128175465695,-4425000000,91.44279642886477,18.84303112313938
MNG,Mongolia,2743938,14.1,0.709,1.829,105.02000000000001,1,278000000,0,74000000,134.0,4.94,7128.626,8998.68772182404,5.307519103729867,-74000000,-3.7057574770275465,10.44776119402985
MNE,Montenegro,620079,2.5,0.811,2.143,108.92,1,62000000,7000000,57000000,7.606061,3.26,2077.5,14465.9046944777,0.6826060483052567,-50000000,-8.932740312121524,5.555555555555555
MOZ,Mozambique,23760421,21.8,0.407,1.897,349.31,1,10267000000,84000000,208000000,78.0,10.75,8198.455,1041.4540518486,11.653422076808017,-124000000,82.79513820441144,45.45454545454545
MMR,Myanmar,49794522,7.8,0.521,2.294,128.43,1,12668000000,1779000000,5000000,144.0,3.25,8799.023,3301.95519075237,2.7843058840766437,1774000000,125.97549464457154,-16.666666666666664
NAM,Namibia,2132340,25.5,0.592,1.965,101.31,1,145000000,8000000,53000000,120.0,6.38,7775.102,9061.27137423206,6.007878728824177,-45000000,-33.30958730784022,43.24324324324324
NIC,Nicaragua,5942553,19.2,0.622,1.935,110.96000000000001,1,940000000,91000000,190000000,60.0,4.39,8964.235,4234.82708244732,5.97597518873542,-99000000,47.22117230086124,-3.061224489795918
NER,Niger,17283112,17.3803896253369,0.346,2.195,107.75,1,2741000000,87000000,60000000,48.0,13.14,3647.055,1057.83987059706,16.010600976394414,27000000,50.84412355830361,-32.58426966292135
NGA,Nigeria,165463745,8.8,0.492,2.562,367.49,1,106133000000,28000000,474000000,135.4286,11.16,4320.865,4843.60455539881,11.57815809008843,-446000000,273.937522385644,39.411764705882355
NOR,Norway,4953088,2.5,0.944,1.455,134.87,1,486000000,2000000,451000000,2.0,4.13,1614.931,62076.7406576686,5.18001857234199,-449000000,-36.74939321893736,-1.0964912280701753
NZL,New Zealand,4384000,2.5,0.922,1.239,179.93,1,1697000000,465000000,111000000,37.0,2.86,18894.29,32701.3785970948,3.792793219375917,354000000,207.15941605839413,-25.0
NPL,Nepal,27266399,8.6,0.553,2.166,240.06,1,8145000000,29000000,475000000,37.5,13.15,7226.911,2264.32993860273,2.0691440388819875,-446000000,58.659313833850945,22.10796915167095
OMN,Oman,3206870,6.8,0.793,1.828,141.82999999999998,1,308000000,97000000,334000000,77.4,3.9,5495.837,50267.6468570866,23.071343592892504,-237000000,-45.78619404590768,1.2121212121212122
UGA,Uganda,33295738,17.3803896253369,0.506,2.246,232.3,1,9335000000,168000000,44000000,84.75,12.04,5867.333,2271.72782380035,12.372454438105631,124000000,48.066213837939245,120.0
UZB,Uzbekistan,29339400,2.5,0.68,2.341,283.75,1,10447000000,302000000,25000000,111.6805,12.02,5147.519,5844.80756223251,9.198302813756142,277000000,72.32408467794158,13.636363636363635
PAK,Pakistan,198602738,15.1,0.508,3.111,60.69,0,14254000000,1238000000,982000000,78.85714,14.39,6070.6,4149.38435764537,9.167657503410439,256000000,11.081417370892439,21.987577639751553
PAN,Panama,3688674,9.1,0.779,1.849,77.07,0,283000000,45000000,443000000,24.0,7.3,8779.016,17005.6373546443,7.490935752097992,-398000000,-0.34866328116824263,-4.319654427645788
PNG,Papua New Guinea,7806637,25.0,0.504,2.133,195.60999999999999,1,1649000000,0,12000000,42.0,5.12,14488.95,2938.24939804332,12.795297718588436,-12000000,15.620520901637946,71.42857142857143
PRY,Paraguay,5843939,7.2,0.696,1.942,280.58,1,6274000000,1805000000,95000000,144.0,8.4,10023.99,11384.3721783312,4.540025348179698,1710000000,793.010946106727,7.954545454545454
NLD,Netherlands,16693074,2.5,0.927,1.58,159.89,1,12691000000,12123000000,8174000000,0.0,2.3,660.9895,46599.02103045,1.90076778375084,3949000000,600.3654209009078,12.512044046799724
PHL,Philippines,96337913,12.4,0.679,2.462,97.44,1,16117000000,29000000,875000000,42.46154,3.98,10992.87,5818.59366825987,7.566359771355459,-846000000,69.85654502687848,-8.088235294117647
POL,Poland,38063255,2.5,0.847,1.589,244.9,1,17951000000,2169000000,1869000000,0.0,2.3,1352.006,22658.3773208624,-0.1503257035048803,300000000,226.70969286520554,18.36605446485117
PRT,Portugal,10557560,2.5,0.835,1.466,210.39999999999998,1,3350000000,1073000000,2439000000,0.0,2.3,1339.212,26769.5118850004,0.13844304125481222,-1366000000,106.90816590196982,5.584415584415584
PER,Peru,29477721,7.7,0.732,2.138,206.70000000000002,1,10239000000,653000000,2033000000,48.0,3.12,10147.58,10400.948481172,3.0675598900112786,-1380000000,140.64706933415917,1.0437375745526838
ROU,Romania,20147528,2.5,0.808,1.644,323.88,1,20063000000,2450000000,950000000,0.375,2.3,1758.84,18794.4064105154,-3.521786304273978,1500000000,671.9245473370232,-7.2265625
GBR,United Kingdom,63258810,2.5,0.908,1.815,184.93,1,9670000000,997000000,5748000000,24.0,2.5,749.6503,37379.2909657729,3.1576471414724487,-4751000000,-32.0659167205327,4.357298474945534
RWA,Rwanda,10576932,34.3,0.497,2.155,399.27,1,5548000000,27000000,107000000,97.33333,10.28,6026.371,1411.75518732184,11.065267356409128,-80000000,125.26773929907085,-39.20454545454545
CAF,Central African Republic,4732022,29.6,0.381,2.801,299.84,1,1434000000,0,17000000,141.4,16.96,4881.038,945.593128485274,8.146437640453161,-17000000,3.201701834860444,6.25
KOR,"Korea, Rep.",49936638,2.5,0.896,1.886,244.04000000000002,1,12145000000,184000000,9417000000,13.375,10.36,9225.815,32546.7536531234,2.573759997147296,-9233000000,-0.8317968366232549,-5.603448275862069
MDA,Moldova,2860699,2.77681713941049,0.736,1.989,257.62,1,2314000000,220000000,83000000,3.0,5.02,1973.171,6911.50935634354,-0.4731588467309768,137000000,551.2732110648482,-7.777777777777778
DOM,Dominican Republic,9903737,11.1,0.713,2.136,98.97999999999999,1,1044000000,69000000,1122000000,16.0,9.09,7237.327,11760.6418938012,5.33418433929229,-1053000000,6.434754046881508,-3.192407247627265
COD,"Congo, Dem. Rep.",68654269,34.5,0.438,2.981,490.27,1,35837000000,2000000,124000000,347.0385,11.87,6036.588,650.436603193977,13.87448531186781,-122000000,31.722303202587455,-52.307692307692314
LAO,Lao PDR,6416327,12.8,0.563,1.847,257.42,1,3390000000,203000000,15000000,13.0,9.25,9356.402,4106.34223303249,6.206876346139968,188000000,270.9196560056867,15.384615384615385
TZA,Tanzania,46416031,24.2,0.499,1.735,270.83,1,17789000000,168000000,46000000,96.0,12.81,6761.231,2193.04443359375,11.265408981967013,122000000,112.42120904887366,9.523809523809524
SRB,Serbia,7234099,2.6,0.777,2.079,188.18,1,8830000000,1816000000,124000000,3.666667,4.02,1429.045,13740.6650759333,-1.9979465098185631,1692000000,1032.4281227254423,4.201680672268908
SLE,Sierra Leone,6612385,24.4,0.433,1.895,251.66,1,4117000000,0,20000000,54.85714,12.91,4514.964,1194.2676935803,11.33530095065584,-20000000,370.9595238178056,33.33333333333333
SVK,Slovak Republic,5398384,5.8,0.844,1.557,121.3,1,2076000000,384000000,591000000,0.0,2.3,1247.716,26145.8893829396,0.44211481291149407,-207000000,263.2595274437683,0.8532423208191127
SVN,Slovenia,2052843,2.5,0.892,1.373,157.69,1,528000000,280000000,513000000,0.0,2.3,946.8857,28931.383323805,1.7204609037511112,-233000000,99.51427719021865,3.6363636363636362
LKA,Sri Lanka,20398496,8.9,0.744,2.145,76.52,0,1313000000,42000000,615000000,43.0,9.97,8431.747,9347.18770189091,2.804408658704718,-573000000,-12.15250937716192,6.217616580310881
CHE,Switzerland,7912398,2.5,0.943,1.418,147.93,1,1148000000,11000000,599000000,1.0,3.8,473.7304,57987.5020305492,4.784470959726885,-588000000,-2.841241825802996,5.64373897707231
SWE,Sweden,9449213,2.5,0.911,1.393,140.55,1,1300000000,114000000,845000000,1.83,2.3,1616.322,44608.5802614915,3.291626275730502,-731000000,-2.9724049135097346,3.4271725826193387
SEN,Senegal,12875880,11.5,0.482,2.191,90.47,0,1035000000,46000000,379000000,61.45455,13.32,4034.425,2702.26106241094,11.345778821949644,-333000000,-10.087144614581675,1.3368983957219251
TJK,Tajikistan,7784819,4.3,0.635,2.258,197.11,1,2802000000,85000000,36000000,144.3333,4.85,5320.022,2468.58134915696,8.297100143829127,49000000,162.82129705391992,-20.0
TCD,Chad,12317730,26.0,0.372,2.801,85.12,0,1483000000,0,17000000,106.0,17.41,4144.735,1804.06292930875,14.874932514860253,-17000000,35.27555989618216,-32.0
CZE,Czechia,10496088,2.5,0.872,1.432,145.65,1,2155000000,559000000,971000000,0.0,2.3,1036.729,29001.3680365492,1.9153635734085472,-412000000,59.664589588044606,-2.4120603015075375
THA,Thailand,68712846,9.0,0.743,2.429,63.64,0,30836000000,18542000000,1628000000,51.0,11.25,9475.635,13284.1197845939,2.8223606371783374,16914000000,385.126159387431,26.006191950464398
TLS,Timor-Leste,1112976,29.3,0.638,1.769,143.0,1,122000000,0,11000000,96.0,2.5,13175.21,2060.57722930955,9.183587381126626,-11000000,-33.38397952875893,37.5
TGO,Togo,6748672,19.4,0.487,2.0,305.08,1,2616000000,1000000,26000000,74.5,13.66,4402.306,1589.92171310177,11.593728157430041,-25000000,82.5518185266672,18.181818181818183
TTO,Trinidad and Tobago,1420020,7.2,0.794,2.055,83.83,0,27000000,8000000,170000000,60.0,11.94,7232.798,29064.3123717313,2.538810754292308,-162000000,-64.81618329319305,17.24137931034483
TUN,Tunisia,11032528,3.2,0.722,1.851,267.88,1,3411000000,260000000,935000000,12.0,16.25,1352.583,10297.4235910989,4.2733092668090364,-675000000,41.296645642775616,-4.49438202247191
TKM,Turkmenistan,5360811,4.3,0.72,2.196,176.57,1,1184000000,3000000,29000000,66.3368609090909,5.35,4587.559,10901.5265177372,6.685056440991591,-26000000,44.29210463304901,-66.27906976744185
TUR,Turkiye,74173854,2.5,0.762,2.439,316.95,1,37718000000,2016000000,917000000,9.75,2.42,2477.965,19604.0977142096,5.2576195028758015,1099000000,191.55802494366816,12.102689486552567
UKR,Ukraine,45706086,2.5,0.769,2.16,337.25,1,58689000000,8309000000,391000000,6.0,4.11,2275.21,9246.76953125,-1.7271127496822951,7918000000,946.8021938369434,18.12688821752266
URY,Uruguay,3361637,2.5,0.794,1.647,132.39,1,650000000,3000000,112000000,96.0,9.8,10775.98,18041.9292992329,0.9909720183942384,-109000000,60.968176388467896,14.285714285714285
VEN,"Venezuela, RB",29096159,2.5,0.762,2.426,161.86,1,5248000000,1000000,1618000000,288.0,11.83,7745.798,17402.2756586571,5.707743736561582,-1617000000,18.507449875428563,-28.691053327457027
VNM,Vietnam,88349117,9.8,0.668,1.843,106.08,1,24289000000,6729000000,1282000000,60.4,7.29,9888.428,5793.92938147665,4.2316564225056315,5447000000,168.840687662334,-35.70712136409227
YEM,"Yemen, Rep.",25475610,29.1,0.509,2.673,53.57,0,1154000000,172000000,601000000,61.3087891666667,5.29,5251.157,3370.91518530752,12.517135540880659,-429000000,-8.27177161606729,16.247582205029012
ZMB,Zambia,14265814,17.3803896253369,0.534,1.721,226.45,1,4749000000,525000000,16000000,78.0,10.46,7236.737,3267.40827777266,15.027657069910813,509000000,106.44372762044986,-11.11111111111111
ZWE,Zimbabwe,13025785,17.3803896253369,0.535,2.773,120.06,1,1494000000,2000000,581000000,88.33333,11.92,7771.569,2080.61151212987,4.620006091288365,-579000000,-5.364417353733387,61.38888888888889
EGY,"Egypt, Arab Rep.",89200054,3.8,0.679,2.136,298.52,1,31068000000,1783000000,7785000000,48.0,10.33,3052.494,9178.85358944855,8.491127115704925,-6002000000,49.77575327387137,10.582386363636363
